region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
9,437,1,39.4774625011972,619,30001,617,30001,32.7272727272727,10000
9,475,1,34.3685323899426,624,30001,623,30001,32.7272727272727,10000
9,1183,1,35.0658486882257,697,30001,697,30001,32.7272727272727,10000
9,1586,1,31.3077216974725,718,30001,718,30001,32.7272727272727,10000
9,1033,1,36.5427770802639,685,30001,685,30001,32.7272727272727,10000
9,1573,1,37.0676856283002,718,30001,717,30001,32.7272727272727,10000
9,419,1,37.7013617974179,617,30001,614,30001,32.7272727272727,10000
9,1331,0,40.1296117223442,714,715,705,30001,32.7272727272727,10000
9,1286,1,35.4406006763061,703,30001,703,30001,32.7272727272727,10000
9,1533,1,33.0227625526629,718,30001,715,30001,32.7272727272727,10000
9,62,1,36.2808238181159,475,30001,470,30001,32.7272727272727,10000
9,698,1,34.6819999975743,655,30001,654,30001,32.7272727272727,10000
9,1494,1,33.8713740356508,714,30001,714,30001,32.7272727272727,10000
9,1495,1,37.6208336515474,714,30001,714,30001,32.7272727272727,10000
9,632,1,33.5088613855085,647,30001,647,30001,32.7272727272727,10000
9,1433,1,35.5453202702213,714,30001,711,30001,32.7272727272727,10000
9,1217,1,34.94761705674,708,30001,699,30001,32.7272727272727,10000
9,1115,1,38.579078040897,691,30001,690,30001,32.7272727272727,10000
9,1360,1,36.0888310207109,708,30001,707,30001,32.7272727272727,10000
9,1369,1,33.5429059391624,708,30001,708,30001,32.7272727272727,10000
9,519,0,40.581989689016,708,709,629,30001,32.7272727272727,10000
9,66,1,36.2145922792617,478,30001,477,30001,32.7272727272727,10000
9,1307,1,32.3890126736233,708,30001,704,30001,32.7272727272727,10000
9,1259,1,37.3798458103283,708,30001,701,30001,32.7272727272727,10000
9,856,1,31.378641842658,670,30001,670,30001,32.7272727272727,10000
9,1419,1,36.0841592380541,711,30001,710,30001,32.7272727272727,10000
9,556,1,38.5810718192424,637,30001,636,30001,32.7272727272727,10000
9,41,1,33.7575878406081,445,30001,443,30001,32.7272727272727,10000
9,767,1,35.3067616488684,664,30001,660,30001,32.7272727272727,10000
9,930,0,40.1406898011985,690,692,675,30001,32.7272727272727,10000
9,1038,1,38.586908856479,690,30001,685,30001,32.7272727272727,10000
9,991,1,38.0875976831186,688,30001,681,30001,32.7272727272727,10000
9,878,1,36.2226101982588,688,30001,671,30001,32.7272727272727,10000
9,1105,0,39.7711016909169,691,693,689,30001,32.7272727272727,10000
9,1353,1,37.2727993788659,710,30001,706,30001,32.7272727272727,10000
9,210,1,37.7563817886525,565,30001,563,30001,32.7272727272727,10000
9,1395,1,34.8013064851171,710,30001,709,30001,32.7272727272727,10000
9,278,1,35.4254565846781,595,30001,586,30001,32.7272727272727,10000
9,127,1,36.7830539182198,533,30001,525,30001,32.7272727272727,10000
9,919,0,41.5290756930232,677,678,674,30001,32.7272727272727,10000
9,58,1,37.7774782340038,469,30001,464,30001,32.7272727272727,10000
9,776,1,38.5046341988405,667,30001,661,30001,32.7272727272727,10000
9,519,0,40.581989689016,667,668,629,30001,32.7272727272727,10000
9,818,1,37.7327315490482,667,30001,666,30001,32.7272727272727,10000
9,624,1,37.1734810324314,649,30001,645,30001,32.7272727272727,10000
9,1279,0,40.6388366653136,725,726,702,30001,32.7272727272727,10000
9,1043,1,39.2493461047444,696,30001,685,30001,32.7272727272727,10000
9,622,1,36.1624068868645,647,30001,645,30001,32.7272727272727,10000
9,190,1,39.7387345353796,617,30001,557,30001,32.7272727272727,10000
9,120,1,36.4004190983646,526,30001,520,30001,32.7272727272727,10000
9,593,1,35.2757483612437,641,30001,641,30001,32.7272727272727,10000
9,574,1,37.1033172803475,642,30001,638,30001,32.7272727272727,10000
9,1140,1,33.246818246532,697,30001,692,30001,32.7272727272727,10000
9,263,1,35.1895193249779,583,30001,582,30001,32.7272727272727,10000
9,971,1,32.8239258806453,680,30001,680,30001,32.7272727272727,10000
9,1687,1,33.6826367910867,726,30001,722,30001,32.7272727272727,10000
9,1514,1,37.2725359679146,726,30001,714,30001,32.7272727272727,10000
9,1557,1,33.9539810480599,726,30001,716,30001,32.7272727272727,10000
9,560,1,37.1472601754834,638,30001,637,30001,32.7272727272727,10000
9,290,1,34.4300985601964,588,30001,588,30001,32.7272727272727,10000
9,241,1,36.5376994108497,585,30001,571,30001,32.7272727272727,10000
9,1609,1,39.1287263573494,719,30001,719,30001,32.7272727272727,10000
9,572,1,39.3123511599501,642,30001,638,30001,32.7272727272727,10000
9,245,1,35.7079526537308,579,30001,574,30001,32.7272727272727,10000
9,342,1,33.3804961828513,602,30001,600,30001,32.7272727272727,10000
9,451,1,37.6141142394811,625,30001,619,30001,32.7272727272727,10000
9,431,1,35.2046814513455,630,30001,616,30001,32.7272727272727,10000
9,426,1,35.4460778818541,630,30001,615,30001,32.7272727272727,10000
9,373,1,35.7216005723543,608,30001,605,30001,32.7272727272727,10000
9,662,0,40.7172617390607,694,695,649,30001,32.7272727272727,10000
9,230,0,40.8184249843644,694,695,568,30001,32.7272727272727,10000
9,1001,1,38.2456229616798,694,30001,682,30001,32.7272727272727,10000
9,629,1,34.0926695762007,653,30001,646,30001,32.7272727272727,10000
9,773,1,36.4813206784968,668,30001,661,30001,32.7272727272727,10000
9,731,0,40.3878722369721,724,730,656,30001,32.7272727272727,10000
9,687,1,33.5937485975158,656,30001,653,30001,32.7272727272727,10000
9,128,1,37.1317640231225,531,30001,525,30001,32.7272727272727,10000
9,1184,1,36.6466592781082,697,30001,697,30001,32.7272727272727,10000
9,186,1,35.4219099104272,565,30001,556,30001,32.7272727272727,10000
9,1024,1,35.4960728433545,684,30001,684,30001,32.7272727272727,10000
9,945,1,37.0968295759496,679,30001,677,30001,32.7272727272727,10000
9,1284,1,37.6058459629073,709,30001,702,30001,32.7272727272727,10000
9,1565,0,40.1752690402533,727,729,716,30001,32.7272727272727,10000
9,1186,1,34.8870399889598,697,30001,697,30001,32.7272727272727,10000
9,1462,1,36.0155149575218,712,30001,712,30001,32.7272727272727,10000
9,1746,1,37.0216951450978,727,30001,724,30001,32.7272727272727,10000
9,1160,1,37.4553539401144,697,30001,694,30001,32.7272727272727,10000
9,1262,1,33.2900945036194,715,30001,702,30001,32.7272727272727,10000
9,1523,1,35.1248641033023,715,30001,715,30001,32.7272727272727,10000
9,113,1,36.4434873508099,518,30001,518,30001,32.7272727272727,10000
9,1943,1,34.9972840650674,733,30001,732,30001,32.7272727272727,10000
9,1783,1,38.8960978691353,726,30001,726,30001,32.7272727272727,10000
9,1606,1,33.6171574596341,719,30001,719,30001,32.7272727272727,10000
9,808,1,33.4411748834447,667,30001,665,30001,32.7272727272727,10000
9,461,1,34.0964243227904,621,30001,621,30001,32.7272727272727,10000
9,775,1,35.6137744566194,665,30001,661,30001,32.7272727272727,10000
9,414,1,34.2150037281213,620,30001,612,30001,32.7272727272727,10000
9,1611,1,34.4917954658257,719,30001,719,30001,32.7272727272727,10000
9,1236,1,37.277024913773,702,30001,700,30001,32.7272727272727,10000
9,433,1,36.2743970448275,617,30001,617,30001,32.7272727272727,10000
9,182,1,34.9169784284432,557,30001,554,30001,32.7272727272727,10000
9,1599,1,33.3883320021524,719,30001,718,30001,32.7272727272727,10000
9,957,1,36.8098015032287,681,30001,679,30001,32.7272727272727,10000
9,518,0,40.0334605222146,637,654,629,30001,32.7272727272727,10000
9,519,0,40.581989689016,652,654,629,30001,32.7272727272727,10000
9,1474,1,36.1560616706294,727,30001,712,30001,32.7272727272727,10000
9,1710,1,37.0770502852581,727,30001,723,30001,32.7272727272727,10000
9,1619,1,36.8723957919124,727,30001,719,30001,32.7272727272727,10000
9,1405,0,41.1168766234185,727,728,709,30001,32.7272727272727,10000
9,521,1,37.7236202212275,630,30001,630,30001,32.7272727272727,10000
9,1728,1,35.8848486161467,727,30001,724,30001,32.7272727272727,10000
9,1594,1,37.7813468522545,721,30001,718,30001,32.7272727272727,10000
9,1736,1,36.3811931582052,727,30001,724,30001,32.7272727272727,10000
9,1717,1,39.2143614228246,727,30001,723,30001,32.7272727272727,10000
9,1330,1,36.5766750118242,727,30001,705,30001,32.7272727272727,10000
9,1777,1,37.2016746585335,727,30001,725,30001,32.7272727272727,10000
9,1438,1,38.4360670629435,713,30001,711,30001,32.7272727272727,10000
9,1324,1,33.0894202011464,707,30001,705,30001,32.7272727272727,10000
9,693,1,37.0064941806607,654,30001,654,30001,32.7272727272727,10000
9,1875,1,36.0692380574803,736,30001,729,30001,32.7272727272727,10000
9,1571,1,34.4795424746929,717,30001,717,30001,32.7272727272727,10000
9,1572,1,36.1919303573649,717,30001,717,30001,32.7272727272727,10000
9,81,0,39.951922302104,705,717,488,30001,32.7272727272727,10000
9,1316,1,33.3695260926962,705,30001,705,30001,32.7272727272727,10000
9,1220,1,37.1639482757032,707,30001,699,30001,32.7272727272727,10000
9,1574,1,37.493831941288,721,30001,717,30001,32.7272727272727,10000
9,260,1,37.8149895995638,587,30001,581,30001,32.7272727272727,10000
9,1538,1,37.1380293459807,717,30001,715,30001,32.7272727272727,10000
9,218,1,38.8990293637666,580,30001,566,30001,32.7272727272727,10000
9,1781,1,33.9418944235489,726,30001,726,30001,32.7272727272727,10000
9,1782,1,38.7143180288162,726,30001,726,30001,32.7272727272727,10000
9,519,0,40.581989689016,669,670,629,30001,32.7272727272727,10000
9,1122,0,40.9227584565471,733,734,691,30001,32.7272727272727,10000
9,1422,1,35.6459708192728,714,30001,710,30001,32.7272727272727,10000
9,1933,1,37.7156871373066,732,30001,732,30001,32.7272727272727,10000
9,1326,1,39.4254977904927,724,30001,705,30001,32.7272727272727,10000
9,1709,1,36.7881690460731,724,30001,723,30001,32.7272727272727,10000
9,2033,1,34.430317022973,738,30001,736,30001,32.7272727272727,10000
9,1584,1,36.359666970009,734,30001,717,30001,32.7272727272727,10000
9,642,1,38.2365882091402,664,30001,647,30001,32.7272727272727,10000
9,2037,1,34.0857674677041,738,30001,736,30001,32.7272727272727,10000
9,2002,1,37.9892207777601,738,30001,734,30001,32.7272727272727,10000
9,1427,1,36.1727435317656,716,30001,710,30001,32.7272727272727,10000
9,848,1,38.8244441239621,674,30001,669,30001,32.7272727272727,10000
9,769,1,34.7654520267452,661,30001,661,30001,32.7272727272727,10000
9,498,1,36.7962349414846,629,30001,626,30001,32.7272727272727,10000
9,223,1,35.3704371519913,572,30001,567,30001,32.7272727272727,10000
9,861,1,36.0584004068726,672,30001,670,30001,32.7272727272727,10000
9,83,1,38.8201899966539,493,30001,492,30001,32.7272727272727,10000
9,351,1,36.9631563665965,604,30001,602,30001,32.7272727272727,10000
9,999,1,35.6045874779458,686,30001,682,30001,32.7272727272727,10000
9,838,1,36.9246399632759,670,30001,668,30001,32.7272727272727,10000
9,925,1,38.2399670540373,679,30001,675,30001,32.7272727272727,10000
9,528,1,35.3735573990417,631,30001,631,30001,32.7272727272727,10000
9,576,1,39.1856784519564,644,30001,638,30001,32.7272727272727,10000
9,920,1,34.581649003245,675,30001,675,30001,32.7272727272727,10000
9,917,0,40.0034072269195,677,689,674,30001,32.7272727272727,10000
9,654,1,35.1802219604981,652,30001,649,30001,32.7272727272727,10000
9,539,1,37.9650623816017,634,30001,633,30001,32.7272727272727,10000
9,1029,1,34.7390472285946,686,30001,684,30001,32.7272727272727,10000
9,188,1,38.8152027960443,561,30001,556,30001,32.7272727272727,10000
9,212,1,35.8933355358705,575,30001,563,30001,32.7272727272727,10000
9,134,1,39.2176868392696,534,30001,529,30001,32.7272727272727,10000
9,194,0,40.848823108878,702,703,557,30001,32.7272727272727,10000
9,685,0,40.4740460888149,686,693,653,30001,32.7272727272727,10000
9,735,1,37.4756047445534,660,30001,657,30001,32.7272727272727,10000
9,598,1,36.8115123935755,643,30001,642,30001,32.7272727272727,10000
9,829,1,35.3581098104487,690,30001,667,30001,32.7272727272727,10000
9,1216,1,37.4424903805386,700,30001,699,30001,32.7272727272727,10000
9,413,1,36.8430863297359,613,30001,612,30001,32.7272727272727,10000
9,259,1,37.5074243813827,583,30001,581,30001,32.7272727272727,10000
9,699,1,36.8892239075023,656,30001,654,30001,32.7272727272727,10000
9,673,1,35.061128907825,652,30001,652,30001,32.7272727272727,10000
9,1459,1,33.3486112250751,712,30001,712,30001,32.7272727272727,10000
9,502,1,36.6710469884823,627,30001,627,30001,32.7272727272727,10000
9,215,1,35.5935505753118,565,30001,564,30001,32.7272727272727,10000
9,99,1,34.9929066194181,510,30001,507,30001,32.7272727272727,10000
9,836,1,36.1859921588162,671,30001,668,30001,32.7272727272727,10000
9,625,1,35.6776178668014,650,30001,645,30001,32.7272727272727,10000
9,34,1,36.7225493431494,426,30001,426,30001,32.7272727272727,10000
9,8,1,37.664604115314,299,30001,299,30001,32.7272727272727,10000
9,789,1,36.6857129744332,669,30001,663,30001,32.7272727272727,10000
9,191,1,34.5136879115442,558,30001,557,30001,32.7272727272727,10000
9,919,0,41.5290756930232,682,683,674,30001,32.7272727272727,10000
9,876,1,35.5752026321599,673,30001,671,30001,32.7272727272727,10000
9,661,1,34.9805599068315,655,30001,649,30001,32.7272727272727,10000
9,909,1,37.2482449885431,676,30001,674,30001,32.7272727272727,10000
9,718,1,35.4365749123002,702,30001,655,30001,32.7272727272727,10000
9,122,1,34.6161352714814,534,30001,523,30001,32.7272727272727,10000
9,47,1,36.6737964811078,453,30001,449,30001,32.7272727272727,10000
9,1892,1,35.814875874425,734,30001,730,30001,32.7272727272727,10000
9,793,1,36.2892074986373,664,30001,664,30001,32.7272727272727,10000
9,677,1,37.9575799544347,660,30001,652,30001,32.7272727272727,10000
9,240,1,36.7602906731969,572,30001,571,30001,32.7272727272727,10000
9,806,1,37.415078026853,669,30001,665,30001,32.7272727272727,10000
9,448,0,40.5315368814294,671,676,619,30001,32.7272727272727,10000
9,828,1,37.9208182340469,675,30001,667,30001,32.7272727272727,10000
9,478,1,38.1461269976887,627,30001,623,30001,32.7272727272727,10000
9,857,1,34.6975609781862,670,30001,670,30001,32.7272727272727,10000
9,467,1,35.7033063654994,622,30001,622,30001,32.7272727272727,10000
9,213,1,35.6417147134693,566,30001,564,30001,32.7272727272727,10000
9,1063,1,37.3719366789961,702,30001,687,30001,32.7272727272727,10000
9,272,1,35.7577396880169,588,30001,585,30001,32.7272727272727,10000
9,651,1,37.6365452404669,654,30001,648,30001,32.7272727272727,10000
9,428,1,31.8049281615136,632,30001,616,30001,32.7272727272727,10000
9,1261,1,32.6592648312109,702,30001,702,30001,32.7272727272727,10000
9,264,0,40.3472071119655,602,609,582,30001,32.7272727272727,10000
9,798,1,35.9480608938525,669,30001,664,30001,32.7272727272727,10000
9,262,1,37.0078802782283,584,30001,582,30001,32.7272727272727,10000
9,183,1,33.8573922483654,556,30001,554,30001,32.7272727272727,10000
9,1319,1,35.6731214114254,705,30001,705,30001,32.7272727272727,10000
9,1176,1,33.9401718829488,699,30001,696,30001,32.7272727272727,10000
9,48,1,39.2306583250692,455,30001,452,30001,32.7272727272727,10000
9,1306,1,35.8828282140145,705,30001,704,30001,32.7272727272727,10000
9,381,1,35.9294505105574,607,30001,607,30001,32.7272727272727,10000
9,341,1,37.4635019990294,609,30001,599,30001,32.7272727272727,10000
9,70,1,34.71398068714,487,30001,480,30001,32.7272727272727,10000
9,1455,1,37.7004080598163,719,30001,711,30001,32.7272727272727,10000
9,1484,1,36.7714919679203,715,30001,713,30001,32.7272727272727,10000
9,1189,1,37.1128354334056,700,30001,697,30001,32.7272727272727,10000
9,958,1,34.5706718149047,680,30001,679,30001,32.7272727272727,10000
9,799,1,37.3788827494845,670,30001,664,30001,32.7272727272727,10000
9,443,1,37.7876700024303,628,30001,618,30001,32.7272727272727,10000
9,628,1,35.8831726312054,646,30001,646,30001,32.7272727272727,10000
9,932,1,38.3245344005778,681,30001,675,30001,32.7272727272727,10000
9,621,1,35.2472858999318,645,30001,645,30001,32.7272727272727,10000
9,1418,1,34.7799321932958,711,30001,710,30001,32.7272727272727,10000
9,842,0,40.0790856909247,702,715,668,30001,32.7272727272727,10000
9,1561,1,36.2257645217662,717,30001,716,30001,32.7272727272727,10000
9,812,0,40.3441237702095,729,731,665,30001,32.7272727272727,10000
9,10,1,36.2427504031237,335,30001,334,30001,32.7272727272727,10000
9,362,1,38.1996590196276,613,30001,604,30001,32.7272727272727,10000
9,1421,1,35.928971202819,715,30001,710,30001,32.7272727272727,10000
9,657,0,40.3644249340922,650,659,649,30001,32.7272727272727,10000
9,1454,1,36.1370793202662,718,30001,711,30001,32.7272727272727,10000
9,141,0,40.6578311718971,544,550,532,30001,32.7272727272727,10000
9,452,1,33.7451019303499,620,30001,620,30001,32.7272727272727,10000
9,1825,1,34.5994362768451,728,30001,728,30001,32.7272727272727,10000
9,816,1,35.5747195685092,666,30001,666,30001,32.7272727272727,10000
9,1792,1,34.1960872043086,730,30001,726,30001,32.7272727272727,10000
9,174,1,35.0694173638451,553,30001,550,30001,32.7272727272727,10000
9,1715,0,41.1063470226305,730,731,723,30001,32.7272727272727,10000
9,1774,1,39.0496203853882,730,30001,725,30001,32.7272727272727,10000
9,1768,1,36.1038793492422,730,30001,725,30001,32.7272727272727,10000
9,1770,1,34.2069901618343,730,30001,725,30001,32.7272727272727,10000
9,1169,1,38.2629498446537,705,30001,695,30001,32.7272727272727,10000
9,1879,1,34.0701984799856,730,30001,730,30001,32.7272727272727,10000
9,1880,1,36.3346931613109,730,30001,730,30001,32.7272727272727,10000
9,1881,1,36.5030182911335,730,30001,730,30001,32.7272727272727,10000
9,1824,0,39.945309127416,730,732,727,30001,32.7272727272727,10000
9,817,1,36.9877506260574,666,30001,666,30001,32.7272727272727,10000
9,1450,1,37.5341032557228,730,30001,711,30001,32.7272727272727,10000
9,761,0,40.1461699529227,730,732,659,30001,32.7272727272727,10000
9,1301,1,34.7743508999933,704,30001,704,30001,32.7272727272727,10000
9,1876,1,33.3779883121801,730,30001,730,30001,32.7272727272727,10000
9,194,0,40.848823108878,606,608,557,30001,32.7272727272727,10000
9,1350,1,36.3344261815791,707,30001,706,30001,32.7272727272727,10000
9,424,1,38.4348627788466,622,30001,615,30001,32.7272727272727,10000
9,1302,1,39.6571857602033,714,30001,704,30001,32.7272727272727,10000
9,162,1,34.6652894543283,547,30001,545,30001,32.7272727272727,10000
9,646,1,34.9722461518226,650,30001,648,30001,32.7272727272727,10000
9,1257,1,38.5754092085206,714,30001,701,30001,32.7272727272727,10000
9,81,0,39.951922302104,729,750,488,30001,32.7272727272727,10000
9,1380,1,36.3268535313963,716,30001,708,30001,32.7272727272727,10000
9,305,1,36.4118645496744,592,30001,592,30001,32.7272727272727,10000
9,1373,1,38.3755139550354,714,30001,708,30001,32.7272727272727,10000
9,727,1,37.5486896835414,657,30001,656,30001,32.7272727272727,10000
9,1152,1,36.3979647151454,707,30001,693,30001,32.7272727272727,10000
9,175,1,34.193892707274,556,30001,550,30001,32.7272727272727,10000
9,1137,1,33.6265369984878,709,30001,692,30001,32.7272727272727,10000
9,697,1,38.320240145575,655,30001,654,30001,32.7272727272727,10000
9,759,0,39.9423951698091,679,687,659,30001,32.7272727272727,10000
9,518,0,40.0334605222146,680,692,629,30001,32.7272727272727,10000
9,1834,1,35.6516430481679,729,30001,728,30001,32.7272727272727,10000
9,672,1,34.8692170062824,716,30001,651,30001,32.7272727272727,10000
9,107,0,39.954785907791,729,743,513,30001,32.7272727272727,10000
9,1406,1,36.2694152400772,718,30001,709,30001,32.7272727272727,10000
9,1522,1,34.5745459043774,715,30001,715,30001,32.7272727272727,10000
9,1204,1,34.2719511715058,707,30001,698,30001,32.7272727272727,10000
9,1555,0,40.4320434214688,729,732,716,30001,32.7272727272727,10000
9,365,1,38.7202616117862,608,30001,604,30001,32.7272727272727,10000
9,943,1,36.6934288392613,678,30001,677,30001,32.7272727272727,10000
9,6,1,34.5075419223446,294,30001,294,30001,32.7272727272727,10000
9,618,1,36.4136704456655,650,30001,644,30001,32.7272727272727,10000
9,860,1,38.758399012629,673,30001,670,30001,32.7272727272727,10000
9,1006,1,38.6405782871164,684,30001,682,30001,32.7272727272727,10000
9,657,0,40.3644249340922,674,677,649,30001,32.7272727272727,10000
9,1106,1,31.8040956586272,691,30001,690,30001,32.7272727272727,10000
9,1539,1,35.0658350438559,716,30001,715,30001,32.7272727272727,10000
9,497,1,37.8303011853941,627,30001,626,30001,32.7272727272727,10000
9,1757,1,33.2744237403354,729,30001,725,30001,32.7272727272727,10000
9,1690,1,35.943320649303,726,30001,722,30001,32.7272727272727,10000
9,330,1,36.9859724030604,610,30001,596,30001,32.7272727272727,10000
9,724,1,35.1916591103148,657,30001,656,30001,32.7272727272727,10000
9,707,1,37.7378946186609,655,30001,655,30001,32.7272727272727,10000
9,2006,1,34.5025669664027,735,30001,735,30001,32.7272727272727,10000
9,731,0,40.3878722369721,676,688,656,30001,32.7272727272727,10000
9,405,1,37.5935586450134,613,30001,611,30001,32.7272727272727,10000
9,1015,1,34.6744184916098,685,30001,683,30001,32.7272727272727,10000
9,160,1,37.0976257968374,547,30001,543,30001,32.7272727272727,10000
9,133,1,36.3820996954921,532,30001,529,30001,32.7272727272727,10000
9,863,1,38.2081931257762,671,30001,670,30001,32.7272727272727,10000
9,1581,1,37.3491916053398,721,30001,717,30001,32.7272727272727,10000
9,101,1,37.5570380875251,516,30001,508,30001,32.7272727272727,10000
9,1866,1,36.3346600992047,730,30001,729,30001,32.7272727272727,10000
9,235,1,34.2250900307359,570,30001,570,30001,32.7272727272727,10000
9,4,1,37.3629380620156,231,30001,230,30001,32.7272727272727,10000
9,45,1,38.7159982250592,447,30001,446,30001,32.7272727272727,10000
9,953,1,35.9681417234099,679,30001,679,30001,32.7272727272727,10000
9,1634,1,34.4190319275037,722,30001,720,30001,32.7272727272727,10000
9,201,1,36.1229487246032,560,30001,560,30001,32.7272727272727,10000
9,412,1,35.456531789426,613,30001,612,30001,32.7272727272727,10000
9,449,1,35.4186670172881,621,30001,619,30001,32.7272727272727,10000
9,1657,1,35.6159824586995,722,30001,721,30001,32.7272727272727,10000
9,849,1,35.4440572153466,677,30001,669,30001,32.7272727272727,10000
9,1918,1,37.8987172985544,735,30001,731,30001,32.7272727272727,10000
9,281,1,38.3167818156552,594,30001,587,30001,32.7272727272727,10000
9,1678,1,34.2423589448067,722,30001,722,30001,32.7272727272727,10000
9,787,1,34.5583494382392,674,30001,663,30001,32.7272727272727,10000
9,1568,1,36.6038092842908,722,30001,716,30001,32.7272727272727,10000
9,1673,1,33.7332596624867,722,30001,722,30001,32.7272727272727,10000
9,662,0,40.7172617390607,722,724,649,30001,32.7272727272727,10000
9,422,0,39.8730208658423,721,740,615,30001,32.7272727272727,10000
9,1304,1,37.9371408303592,706,30001,704,30001,32.7272727272727,10000
9,2082,1,35.3668914536665,739,30001,738,30001,32.7272727272727,10000
9,930,0,40.1406898011985,721,723,675,30001,32.7272727272727,10000
9,1675,1,35.0691551403978,722,30001,722,30001,32.7272727272727,10000
9,648,0,40.2073881502576,700,713,648,30001,32.7272727272727,10000
9,1085,0,41.7253726426276,722,723,688,30001,32.7272727272727,10000
9,264,0,40.3472071119655,737,740,582,30001,32.7272727272727,10000
9,148,1,34.4667448406755,546,30001,539,30001,32.7272727272727,10000
9,731,0,40.3878722369721,721,723,656,30001,32.7272727272727,10000
9,976,0,40.1674121637797,737,738,680,30001,32.7272727272727,10000
9,1090,1,34.8623102071592,689,30001,689,30001,32.7272727272727,10000
9,1118,0,39.8782243183699,720,730,690,30001,32.7272727272727,10000
9,1629,1,35.2533676185116,721,30001,720,30001,32.7272727272727,10000
9,1591,1,36.3787207791446,721,30001,718,30001,32.7272727272727,10000
9,1794,1,35.3303964981511,732,30001,726,30001,32.7272727272727,10000
9,1765,1,38.0681874267751,732,30001,725,30001,32.7272727272727,10000
9,1200,1,36.9326240180491,698,30001,698,30001,32.7272727272727,10000
9,1964,1,35.2643732987383,737,30001,733,30001,32.7272727272727,10000
9,1967,1,36.1460427954238,737,30001,733,30001,32.7272727272727,10000
9,1972,1,34.2467896152341,737,30001,733,30001,32.7272727272727,10000
9,989,1,34.5494359350416,683,30001,681,30001,32.7272727272727,10000
9,1805,1,34.5699297069864,727,30001,727,30001,32.7272727272727,10000
9,1356,1,35.0829469164438,707,30001,707,30001,32.7272727272727,10000
9,1960,1,36.5361515547612,736,30001,733,30001,32.7272727272727,10000
9,1664,1,39.0130575400336,727,30001,721,30001,32.7272727272727,10000
9,2028,1,35.6622984365923,737,30001,736,30001,32.7272727272727,10000
9,523,1,38.3843582312103,634,30001,630,30001,32.7272727272727,10000
9,923,1,35.7141560982063,679,30001,675,30001,32.7272727272727,10000
9,252,0,41.7058425191357,716,717,578,30001,32.7272727272727,10000
9,439,1,34.9952380744609,619,30001,617,30001,32.7272727272727,10000
9,1403,1,35.6559417504939,711,30001,709,30001,32.7272727272727,10000
9,440,1,35.6992033544601,627,30001,617,30001,32.7272727272727,10000
9,1429,1,38.4685188239911,713,30001,710,30001,32.7272727272727,10000
9,792,1,35.4688538129726,664,30001,664,30001,32.7272727272727,10000
9,481,1,33.3131411629142,624,30001,624,30001,32.7272727272727,10000
9,562,1,37.461728335659,645,30001,637,30001,32.7272727272727,10000
9,906,1,34.5330725946391,674,30001,674,30001,32.7272727272727,10000
9,1039,1,34.3788374905796,686,30001,685,30001,32.7272727272727,10000
9,7,1,37.7655544630017,306,30001,298,30001,32.7272727272727,10000
9,1772,1,38.1924221892043,727,30001,725,30001,32.7272727272727,10000
9,1287,1,33.9578230349873,703,30001,703,30001,32.7272727272727,10000
9,1032,1,37.8896017908194,685,30001,685,30001,32.7272727272727,10000
9,167,1,38.670058883127,549,30001,547,30001,32.7272727272727,10000
9,493,1,34.5587874197229,629,30001,625,30001,32.7272727272727,10000
9,1212,1,36.4748516488712,701,30001,699,30001,32.7272727272727,10000
9,636,1,33.5773304349337,647,30001,647,30001,32.7272727272727,10000
9,1615,1,36.6772092527886,721,30001,719,30001,32.7272727272727,10000
9,38,1,37.9317777251824,440,30001,440,30001,32.7272727272727,10000
9,725,1,35.4627430713424,659,30001,656,30001,32.7272727272727,10000
9,657,0,40.3644249340922,680,682,649,30001,32.7272727272727,10000
9,864,1,34.0953812468644,673,30001,670,30001,32.7272727272727,10000
9,229,1,37.0038857075272,570,30001,568,30001,32.7272727272727,10000
9,474,1,37.0789838489362,624,30001,623,30001,32.7272727272727,10000
9,495,1,37.0946364935789,632,30001,625,30001,32.7272727272727,10000
9,271,1,36.4191772080191,592,30001,585,30001,32.7272727272727,10000
9,833,1,34.1542700516189,668,30001,668,30001,32.7272727272727,10000
9,1157,1,38.3582700207023,696,30001,694,30001,32.7272727272727,10000
9,1117,1,38.4776499082492,696,30001,690,30001,32.7272727272727,10000
9,996,1,37.2160432146997,682,30001,682,30001,32.7272727272727,10000
9,1165,1,36.1498835634456,696,30001,695,30001,32.7272727272727,10000
9,896,1,34.6677380627066,673,30001,673,30001,32.7272727272727,10000
9,422,0,39.8730208658423,687,715,615,30001,32.7272727272727,10000
9,506,1,36.6905813841096,635,30001,627,30001,32.7272727272727,10000
9,544,1,32.2238972351201,667,30001,635,30001,32.7272727272727,10000
9,1138,1,38.6451541247351,701,30001,692,30001,32.7272727272727,10000
9,1269,1,37.9424135344195,703,30001,702,30001,32.7272727272727,10000
9,142,1,32.6556095972733,533,30001,533,30001,32.7272727272727,10000
9,1211,1,36.8264458159377,701,30001,699,30001,32.7272727272727,10000
9,995,1,32.7879386447153,682,30001,682,30001,32.7272727272727,10000
9,1248,1,36.4775200996937,702,30001,701,30001,32.7272727272727,10000
9,929,1,39.44403239312,679,30001,675,30001,32.7272727272727,10000
9,637,1,36.2259304712948,647,30001,647,30001,32.7272727272727,10000
