time,region,spp.rich,reg.env
90,6,44,21.8181818181818
90,7,48,25.4545454545455
90,8,46,29.0909090909091
90,9,47,32.7272727272727
90,10,46,36.3636363636364
90,11,44,40
91,0,3,0
91,1,9,3.63636363636364
91,2,21,7.27272727272727
91,3,27,10.9090909090909
91,4,34,14.5454545454545
91,5,40,18.1818181818182
91,6,43,21.8181818181818
91,7,45,25.4545454545455
91,8,48,29.0909090909091
91,9,48,32.7272727272727
91,10,46,36.3636363636364
91,11,44,40
92,0,3,0
92,1,8,3.63636363636364
92,2,22,7.27272727272727
92,3,28,10.9090909090909
92,4,34,14.5454545454545
92,5,39,18.1818181818182
92,6,43,21.8181818181818
92,7,46,25.4545454545455
92,8,49,29.0909090909091
92,9,49,32.7272727272727
92,10,46,36.3636363636364
92,11,45,40
93,0,4,0
93,1,8,3.63636363636364
93,2,24,7.27272727272727
93,3,28,10.9090909090909
93,4,33,14.5454545454545
93,5,40,18.1818181818182
93,6,41,21.8181818181818
93,7,48,25.4545454545455
93,8,50,29.0909090909091
93,9,51,32.7272727272727
93,10,48,36.3636363636364
93,11,45,40
94,0,2,0
94,1,12,3.63636363636364
94,2,25,7.27272727272727
94,3,32,10.9090909090909
94,4,34,14.5454545454545
94,5,40,18.1818181818182
94,6,42,21.8181818181818
94,7,49,25.4545454545455
94,8,51,29.0909090909091
94,9,51,32.7272727272727
94,10,48,36.3636363636364
94,11,45,40
95,0,2,0
95,1,11,3.63636363636364
95,2,25,7.27272727272727
95,3,32,10.9090909090909
95,4,34,14.5454545454545
95,5,40,18.1818181818182
95,6,44,21.8181818181818
95,7,48,25.4545454545455
95,8,51,29.0909090909091
95,9,51,32.7272727272727
95,10,50,36.3636363636364
95,11,46,40
96,0,3,0
96,1,11,3.63636363636364
96,2,24,7.27272727272727
96,3,32,10.9090909090909
96,4,35,14.5454545454545
96,5,41,18.1818181818182
96,6,45,21.8181818181818
96,7,48,25.4545454545455
96,8,51,29.0909090909091
96,9,52,32.7272727272727
96,10,50,36.3636363636364
96,11,48,40
97,0,3,0
97,1,13,3.63636363636364
97,2,27,7.27272727272727
97,3,32,10.9090909090909
97,4,35,14.5454545454545
97,5,41,18.1818181818182
97,6,44,21.8181818181818
97,7,48,25.4545454545455
97,8,52,29.0909090909091
97,9,52,32.7272727272727
97,10,51,36.3636363636364
97,11,48,40
98,0,2,0
98,1,13,3.63636363636364
98,2,28,7.27272727272727
98,3,32,10.9090909090909
98,4,33,14.5454545454545
98,5,40,18.1818181818182
98,6,45,21.8181818181818
98,7,48,25.4545454545455
98,8,53,29.0909090909091
98,9,52,32.7272727272727
98,10,51,36.3636363636364
98,11,48,40
99,0,2,0
99,1,14,3.63636363636364
99,2,26,7.27272727272727
99,3,32,10.9090909090909
99,4,33,14.5454545454545
99,5,39,18.1818181818182
99,6,48,21.8181818181818
99,7,50,25.4545454545455
99,8,53,29.0909090909091
99,9,53,32.7272727272727
99,10,52,36.3636363636364
99,11,49,40
100,0,1,0
100,1,14,3.63636363636364
100,2,24,7.27272727272727
100,3,32,10.9090909090909
100,4,34,14.5454545454545
100,5,38,18.1818181818182
100,6,47,21.8181818181818
100,7,51,25.4545454545455
100,8,53,29.0909090909091
100,9,54,32.7272727272727
100,10,53,36.3636363636364
100,11,49,40
101,0,1,0
101,1,12,3.63636363636364
101,2,24,7.27272727272727
101,3,33,10.9090909090909
101,4,34,14.5454545454545
101,5,39,18.1818181818182
101,6,47,21.8181818181818
101,7,53,25.4545454545455
101,8,52,29.0909090909091
101,9,54,32.7272727272727
101,10,53,36.3636363636364
101,11,50,40
102,0,2,0
102,1,11,3.63636363636364
102,2,24,7.27272727272727
102,3,33,10.9090909090909
102,4,35,14.5454545454545
102,5,40,18.1818181818182
102,6,48,21.8181818181818
102,7,53,25.4545454545455
102,8,52,29.0909090909091
102,9,54,32.7272727272727
102,10,53,36.3636363636364
102,11,51,40
103,0,2,0
103,1,10,3.63636363636364
103,2,25,7.27272727272727
103,3,33,10.9090909090909
103,4,35,14.5454545454545
103,5,44,18.1818181818182
103,6,48,21.8181818181818
103,7,53,25.4545454545455
103,8,53,29.0909090909091
103,9,55,32.7272727272727
103,10,53,36.3636363636364
103,11,51,40
104,0,2,0
104,1,9,3.63636363636364
104,2,26,7.27272727272727
104,3,34,10.9090909090909
104,4,36,14.5454545454545
104,5,43,18.1818181818182
104,6,48,21.8181818181818
104,7,52,25.4545454545455
104,8,56,29.0909090909091
104,9,56,32.7272727272727
104,10,54,36.3636363636364
104,11,51,40
105,0,2,0
105,1,10,3.63636363636364
105,2,25,7.27272727272727
105,3,32,10.9090909090909
105,4,38,14.5454545454545
105,5,43,18.1818181818182
105,6,49,21.8181818181818
105,7,54,25.4545454545455
105,8,56,29.0909090909091
105,9,56,32.7272727272727
105,10,54,36.3636363636364
105,11,52,40
106,0,2,0
106,1,12,3.63636363636364
106,2,23,7.27272727272727
106,3,30,10.9090909090909
106,4,37,14.5454545454545
106,5,44,18.1818181818182
106,6,50,21.8181818181818
106,7,54,25.4545454545455
106,8,56,29.0909090909091
106,9,56,32.7272727272727
106,10,55,36.3636363636364
106,11,52,40
107,0,3,0
107,1,11,3.63636363636364
107,2,22,7.27272727272727
107,3,28,10.9090909090909
107,4,37,14.5454545454545
107,5,45,18.1818181818182
107,6,50,21.8181818181818
107,7,56,25.4545454545455
107,8,55,29.0909090909091
107,9,56,32.7272727272727
107,10,55,36.3636363636364
107,11,52,40
108,0,4,0
108,1,13,3.63636363636364
108,2,21,7.27272727272727
108,3,29,10.9090909090909
108,4,37,14.5454545454545
108,5,47,18.1818181818182
108,6,50,21.8181818181818
108,7,56,25.4545454545455
108,8,55,29.0909090909091
108,9,56,32.7272727272727
108,10,56,36.3636363636364
108,11,54,40
109,0,3,0
109,1,15,3.63636363636364
109,2,20,7.27272727272727
109,3,31,10.9090909090909
109,4,35,14.5454545454545
109,5,47,18.1818181818182
109,6,51,21.8181818181818
109,7,56,25.4545454545455
109,8,57,29.0909090909091
109,9,56,32.7272727272727
109,10,56,36.3636363636364
109,11,53,40
110,0,3,0
110,1,14,3.63636363636364
110,2,22,7.27272727272727
110,3,31,10.9090909090909
110,4,35,14.5454545454545
110,5,46,18.1818181818182
110,6,50,21.8181818181818
110,7,55,25.4545454545455
110,8,58,29.0909090909091
110,9,57,32.7272727272727
110,10,56,36.3636363636364
110,11,55,40
111,0,4,0
111,1,14,3.63636363636364
111,2,22,7.27272727272727
111,3,33,10.9090909090909
111,4,36,14.5454545454545
111,5,45,18.1818181818182
111,6,49,21.8181818181818
111,7,57,25.4545454545455
111,8,58,29.0909090909091
111,9,57,32.7272727272727
111,10,58,36.3636363636364
111,11,55,40
112,0,2,0
112,1,15,3.63636363636364
112,2,23,7.27272727272727
112,3,33,10.9090909090909
112,4,37,14.5454545454545
112,5,45,18.1818181818182
112,6,49,21.8181818181818
112,7,57,25.4545454545455
112,8,58,29.0909090909091
112,9,57,32.7272727272727
112,10,58,36.3636363636364
112,11,55,40
113,0,3,0
113,1,15,3.63636363636364
113,2,26,7.27272727272727
113,3,31,10.9090909090909
113,4,37,14.5454545454545
113,5,44,18.1818181818182
113,6,51,21.8181818181818
113,7,57,25.4545454545455
113,8,58,29.0909090909091
113,9,58,32.7272727272727
113,10,58,36.3636363636364
113,11,56,40
114,0,2,0
114,1,14,3.63636363636364
114,2,25,7.27272727272727
114,3,34,10.9090909090909
114,4,36,14.5454545454545
114,5,45,18.1818181818182
114,6,53,21.8181818181818
114,7,57,25.4545454545455
114,8,58,29.0909090909091
114,9,59,32.7272727272727
114,10,59,36.3636363636364
114,11,56,40
115,0,3,0
115,1,15,3.63636363636364
115,2,26,7.27272727272727
115,3,31,10.9090909090909
115,4,38,14.5454545454545
115,5,47,18.1818181818182
115,6,53,21.8181818181818
115,7,59,25.4545454545455
115,8,60,29.0909090909091
115,9,59,32.7272727272727
115,10,59,36.3636363636364
115,11,56,40
116,0,4,0
116,1,17,3.63636363636364
116,2,25,7.27272727272727
116,3,30,10.9090909090909
116,4,42,14.5454545454545
116,5,48,18.1818181818182
116,6,54,21.8181818181818
116,7,59,25.4545454545455
116,8,61,29.0909090909091
116,9,60,32.7272727272727
116,10,59,36.3636363636364
116,11,57,40
117,0,4,0
117,1,17,3.63636363636364
117,2,23,7.27272727272727
117,3,29,10.9090909090909
117,4,42,14.5454545454545
117,5,49,18.1818181818182
117,6,53,21.8181818181818
117,7,59,25.4545454545455
117,8,62,29.0909090909091
117,9,60,32.7272727272727
117,10,59,36.3636363636364
117,11,58,40
118,0,4,0
118,1,16,3.63636363636364
118,2,22,7.27272727272727
118,3,32,10.9090909090909
118,4,42,14.5454545454545
118,5,49,18.1818181818182
118,6,53,21.8181818181818
118,7,61,25.4545454545455
118,8,61,29.0909090909091
118,9,61,32.7272727272727
118,10,60,36.3636363636364
118,11,59,40
119,0,6,0
119,1,16,3.63636363636364
119,2,24,7.27272727272727
119,3,33,10.9090909090909
119,4,42,14.5454545454545
119,5,48,18.1818181818182
119,6,55,21.8181818181818
119,7,62,25.4545454545455
119,8,61,29.0909090909091
119,9,61,32.7272727272727
119,10,61,36.3636363636364
119,11,59,40
120,0,5,0
120,1,15,3.63636363636364
120,2,26,7.27272727272727
120,3,34,10.9090909090909
120,4,41,14.5454545454545
120,5,48,18.1818181818182
120,6,58,21.8181818181818
120,7,61,25.4545454545455
120,8,61,29.0909090909091
120,9,62,32.7272727272727
120,10,61,36.3636363636364
120,11,60,40
121,0,6,0
121,1,17,3.63636363636364
121,2,27,7.27272727272727
121,3,30,10.9090909090909
121,4,41,14.5454545454545
121,5,48,18.1818181818182
121,6,60,21.8181818181818
121,7,60,25.4545454545455
121,8,64,29.0909090909091
121,9,62,32.7272727272727
121,10,61,36.3636363636364
121,11,61,40
122,0,5,0
122,1,17,3.63636363636364
122,2,26,7.27272727272727
122,3,30,10.9090909090909
122,4,41,14.5454545454545
122,5,50,18.1818181818182
122,6,58,21.8181818181818
122,7,60,25.4545454545455
122,8,63,29.0909090909091
122,9,63,32.7272727272727
122,10,62,36.3636363636364
122,11,60,40
123,0,6,0
123,1,15,3.63636363636364
123,2,24,7.27272727272727
123,3,29,10.9090909090909
123,4,42,14.5454545454545
123,5,51,18.1818181818182
123,6,59,21.8181818181818
123,7,60,25.4545454545455
123,8,63,29.0909090909091
123,9,64,32.7272727272727
123,10,62,36.3636363636364
123,11,61,40
124,0,5,0
124,1,16,3.63636363636364
124,2,24,7.27272727272727
124,3,29,10.9090909090909
124,4,41,14.5454545454545
124,5,51,18.1818181818182
124,6,58,21.8181818181818
124,7,61,25.4545454545455
124,8,63,29.0909090909091
124,9,65,32.7272727272727
124,10,63,36.3636363636364
124,11,62,40
125,0,5,0
125,1,13,3.63636363636364
125,2,22,7.27272727272727
125,3,30,10.9090909090909
125,4,40,14.5454545454545
125,5,53,18.1818181818182
125,6,57,21.8181818181818
125,7,62,25.4545454545455
125,8,62,29.0909090909091
125,9,65,32.7272727272727
125,10,63,36.3636363636364
125,11,62,40
126,0,4,0
126,1,14,3.63636363636364
126,2,24,7.27272727272727
126,3,30,10.9090909090909
126,4,43,14.5454545454545
126,5,54,18.1818181818182
126,6,59,21.8181818181818
126,7,62,25.4545454545455
126,8,63,29.0909090909091
126,9,64,32.7272727272727
126,10,63,36.3636363636364
126,11,63,40
127,0,5,0
127,1,16,3.63636363636364
127,2,24,7.27272727272727
127,3,32,10.9090909090909
127,4,44,14.5454545454545
127,5,55,18.1818181818182
127,6,57,21.8181818181818
127,7,63,25.4545454545455
127,8,63,29.0909090909091
127,9,64,32.7272727272727
127,10,64,36.3636363636364
127,11,64,40
128,0,4,0
128,1,15,3.63636363636364
128,2,25,7.27272727272727
128,3,34,10.9090909090909
128,4,46,14.5454545454545
128,5,52,18.1818181818182
128,6,58,21.8181818181818
128,7,62,25.4545454545455
128,8,64,29.0909090909091
128,9,65,32.7272727272727
128,10,64,36.3636363636364
128,11,64,40
129,0,5,0
129,1,15,3.63636363636364
129,2,24,7.27272727272727
129,3,36,10.9090909090909
129,4,44,14.5454545454545
129,5,51,18.1818181818182
129,6,57,21.8181818181818
129,7,63,25.4545454545455
129,8,64,29.0909090909091
129,9,65,32.7272727272727
129,10,64,36.3636363636364
129,11,63,40
130,0,6,0
130,1,14,3.63636363636364
130,2,26,7.27272727272727
130,3,34,10.9090909090909
130,4,42,14.5454545454545
130,5,52,18.1818181818182
130,6,58,21.8181818181818
130,7,63,25.4545454545455
130,8,66,29.0909090909091
130,9,66,32.7272727272727
130,10,64,36.3636363636364
130,11,63,40
131,0,5,0
131,1,16,3.63636363636364
131,2,27,7.27272727272727
131,3,32,10.9090909090909
131,4,42,14.5454545454545
131,5,52,18.1818181818182
131,6,59,21.8181818181818
131,7,64,25.4545454545455
131,8,68,29.0909090909091
131,9,68,32.7272727272727
131,10,64,36.3636363636364
131,11,64,40
132,0,4,0
132,1,16,3.63636363636364
132,2,27,7.27272727272727
132,3,32,10.9090909090909
132,4,42,14.5454545454545
132,5,52,18.1818181818182
132,6,59,21.8181818181818
132,7,65,25.4545454545455
132,8,69,29.0909090909091
132,9,68,32.7272727272727
132,10,64,36.3636363636364
132,11,64,40
133,0,6,0
133,1,15,3.63636363636364
133,2,25,7.27272727272727
133,3,32,10.9090909090909
133,4,43,14.5454545454545
133,5,51,18.1818181818182
133,6,57,21.8181818181818
133,7,64,25.4545454545455
133,8,69,29.0909090909091
133,9,68,32.7272727272727
133,10,65,36.3636363636364
133,11,63,40
134,0,5,0
134,1,14,3.63636363636364
134,2,25,7.27272727272727
134,3,35,10.9090909090909
134,4,45,14.5454545454545
134,5,50,18.1818181818182
134,6,58,21.8181818181818
134,7,65,25.4545454545455
134,8,70,29.0909090909091
134,9,70,32.7272727272727
134,10,66,36.3636363636364
134,11,63,40
135,0,6,0
135,1,15,3.63636363636364
135,2,28,7.27272727272727
135,3,34,10.9090909090909
135,4,47,14.5454545454545
135,5,52,18.1818181818182
135,6,57,21.8181818181818
135,7,65,25.4545454545455
135,8,72,29.0909090909091
135,9,70,32.7272727272727
135,10,66,36.3636363636364
135,11,64,40
136,0,5,0
136,1,17,3.63636363636364
136,2,28,7.27272727272727
136,3,36,10.9090909090909
136,4,48,14.5454545454545
136,5,52,18.1818181818182
136,6,60,21.8181818181818
136,7,68,25.4545454545455
136,8,73,29.0909090909091
136,9,70,32.7272727272727
136,10,66,36.3636363636364
136,11,64,40
137,0,5,0
137,1,19,3.63636363636364
137,2,27,7.27272727272727
137,3,35,10.9090909090909
137,4,47,14.5454545454545
137,5,52,18.1818181818182
137,6,60,21.8181818181818
137,7,70,25.4545454545455
137,8,73,29.0909090909091
137,9,70,32.7272727272727
137,10,69,36.3636363636364
137,11,64,40
138,0,5,0
138,1,20,3.63636363636364
138,2,27,7.27272727272727
138,3,35,10.9090909090909
138,4,47,14.5454545454545
138,5,51,18.1818181818182
138,6,61,21.8181818181818
138,7,73,25.4545454545455
138,8,73,29.0909090909091
138,9,72,32.7272727272727
138,10,70,36.3636363636364
138,11,66,40
139,0,5,0
139,1,20,3.63636363636364
139,2,27,7.27272727272727
139,3,37,10.9090909090909
139,4,46,14.5454545454545
139,5,53,18.1818181818182
139,6,60,21.8181818181818
139,7,73,25.4545454545455
139,8,74,29.0909090909091
139,9,73,32.7272727272727
139,10,71,36.3636363636364
139,11,65,40
140,0,6,0
140,1,19,3.63636363636364
140,2,26,7.27272727272727
140,3,37,10.9090909090909
140,4,46,14.5454545454545
140,5,54,18.1818181818182
140,6,59,21.8181818181818
140,7,72,25.4545454545455
140,8,75,29.0909090909091
140,9,73,32.7272727272727
140,10,72,36.3636363636364
140,11,64,40
141,0,6,0
141,1,20,3.63636363636364
141,2,28,7.27272727272727
141,3,38,10.9090909090909
141,4,43,14.5454545454545
141,5,55,18.1818181818182
141,6,61,21.8181818181818
141,7,71,25.4545454545455
141,8,75,29.0909090909091
141,9,74,32.7272727272727
141,10,72,36.3636363636364
141,11,66,40
142,0,8,0
142,1,20,3.63636363636364
142,2,27,7.27272727272727
142,3,38,10.9090909090909
142,4,44,14.5454545454545
142,5,53,18.1818181818182
142,6,63,21.8181818181818
142,7,72,25.4545454545455
142,8,74,29.0909090909091
142,9,74,32.7272727272727
142,10,72,36.3636363636364
142,11,69,40
143,0,6,0
143,1,20,3.63636363636364
143,2,25,7.27272727272727
143,3,35,10.9090909090909
143,4,44,14.5454545454545
143,5,54,18.1818181818182
143,6,64,21.8181818181818
143,7,69,25.4545454545455
143,8,75,29.0909090909091
143,9,74,32.7272727272727
143,10,72,36.3636363636364
143,11,68,40
144,0,6,0
144,1,20,3.63636363636364
144,2,24,7.27272727272727
144,3,35,10.9090909090909
144,4,42,14.5454545454545
144,5,54,18.1818181818182
144,6,64,21.8181818181818
144,7,70,25.4545454545455
144,8,75,29.0909090909091
144,9,76,32.7272727272727
144,10,73,36.3636363636364
144,11,68,40
145,0,7,0
145,1,20,3.63636363636364
145,2,24,7.27272727272727
145,3,36,10.9090909090909
145,4,42,14.5454545454545
145,5,54,18.1818181818182
145,6,66,21.8181818181818
145,7,73,25.4545454545455
145,8,75,29.0909090909091
145,9,77,32.7272727272727
145,10,73,36.3636363636364
145,11,69,40
146,0,7,0
146,1,20,3.63636363636364
146,2,24,7.27272727272727
146,3,34,10.9090909090909
146,4,43,14.5454545454545
146,5,53,18.1818181818182
146,6,67,21.8181818181818
146,7,75,25.4545454545455
146,8,77,29.0909090909091
146,9,76,32.7272727272727
146,10,74,36.3636363636364
146,11,70,40
147,0,9,0
147,1,20,3.63636363636364
147,2,24,7.27272727272727
147,3,34,10.9090909090909
147,4,43,14.5454545454545
147,5,53,18.1818181818182
147,6,68,21.8181818181818
147,7,74,25.4545454545455
147,8,78,29.0909090909091
147,9,77,32.7272727272727
147,10,72,36.3636363636364
147,11,70,40
148,0,8,0
148,1,19,3.63636363636364
148,2,24,7.27272727272727
148,3,33,10.9090909090909
148,4,44,14.5454545454545
148,5,54,18.1818181818182
148,6,69,21.8181818181818
148,7,74,25.4545454545455
148,8,77,29.0909090909091
148,9,77,32.7272727272727
148,10,73,36.3636363636364
148,11,69,40
149,0,6,0
149,1,18,3.63636363636364
149,2,24,7.27272727272727
149,3,32,10.9090909090909
149,4,46,14.5454545454545
149,5,56,18.1818181818182
149,6,68,21.8181818181818
149,7,75,25.4545454545455
149,8,77,29.0909090909091
149,9,77,32.7272727272727
149,10,75,36.3636363636364
149,11,69,40
150,0,6,0
150,1,16,3.63636363636364
150,2,22,7.27272727272727
150,3,34,10.9090909090909
150,4,47,14.5454545454545
150,5,55,18.1818181818182
150,6,66,21.8181818181818
150,7,77,25.4545454545455
150,8,78,29.0909090909091
150,9,76,32.7272727272727
150,10,76,36.3636363636364
150,11,71,40
151,0,7,0
151,1,15,3.63636363636364
151,2,23,7.27272727272727
151,3,37,10.9090909090909
151,4,45,14.5454545454545
151,5,57,18.1818181818182
151,6,63,21.8181818181818
151,7,76,25.4545454545455
151,8,78,29.0909090909091
151,9,77,32.7272727272727
151,10,76,36.3636363636364
151,11,71,40
152,0,6,0
152,1,16,3.63636363636364
152,2,23,7.27272727272727
152,3,37,10.9090909090909
152,4,47,14.5454545454545
152,5,57,18.1818181818182
152,6,62,21.8181818181818
152,7,76,25.4545454545455
152,8,79,29.0909090909091
152,9,78,32.7272727272727
152,10,76,36.3636363636364
152,11,71,40
153,0,5,0
153,1,18,3.63636363636364
153,2,24,7.27272727272727
153,3,36,10.9090909090909
153,4,49,14.5454545454545
153,5,59,18.1818181818182
153,6,64,21.8181818181818
153,7,76,25.4545454545455
153,8,77,29.0909090909091
153,9,79,32.7272727272727
153,10,75,36.3636363636364
153,11,71,40
154,0,4,0
154,1,18,3.63636363636364
154,2,26,7.27272727272727
154,3,36,10.9090909090909
154,4,48,14.5454545454545
154,5,58,18.1818181818182
154,6,64,21.8181818181818
154,7,76,25.4545454545455
154,8,78,29.0909090909091
154,9,79,32.7272727272727
154,10,75,36.3636363636364
154,11,71,40
155,0,4,0
155,1,15,3.63636363636364
155,2,27,7.27272727272727
155,3,36,10.9090909090909
155,4,49,14.5454545454545
155,5,57,18.1818181818182
155,6,64,21.8181818181818
155,7,76,25.4545454545455
155,8,80,29.0909090909091
155,9,79,32.7272727272727
155,10,76,36.3636363636364
155,11,71,40
156,0,4,0
156,1,15,3.63636363636364
156,2,27,7.27272727272727
156,3,34,10.9090909090909
156,4,46,14.5454545454545
156,5,56,18.1818181818182
156,6,66,21.8181818181818
156,7,74,25.4545454545455
156,8,80,29.0909090909091
156,9,80,32.7272727272727
156,10,78,36.3636363636364
156,11,72,40
157,0,5,0
157,1,16,3.63636363636364
157,2,27,7.27272727272727
157,3,35,10.9090909090909
157,4,45,14.5454545454545
157,5,56,18.1818181818182
157,6,66,21.8181818181818
157,7,73,25.4545454545455
157,8,79,29.0909090909091
157,9,80,32.7272727272727
157,10,77,36.3636363636364
157,11,72,40
158,0,6,0
158,1,16,3.63636363636364
158,2,25,7.27272727272727
158,3,35,10.9090909090909
158,4,46,14.5454545454545
158,5,57,18.1818181818182
158,6,66,21.8181818181818
158,7,75,25.4545454545455
158,8,79,29.0909090909091
158,9,80,32.7272727272727
158,10,80,36.3636363636364
158,11,74,40
159,0,6,0
159,1,16,3.63636363636364
159,2,27,7.27272727272727
159,3,36,10.9090909090909
159,4,46,14.5454545454545
159,5,59,18.1818181818182
159,6,66,21.8181818181818
159,7,74,25.4545454545455
159,8,80,29.0909090909091
159,9,82,32.7272727272727
159,10,80,36.3636363636364
159,11,76,40
160,0,6,0
160,1,14,3.63636363636364
160,2,27,7.27272727272727
160,3,37,10.9090909090909
160,4,47,14.5454545454545
160,5,60,18.1818181818182
160,6,68,21.8181818181818
160,7,73,25.4545454545455
160,8,82,29.0909090909091
160,9,83,32.7272727272727
160,10,81,36.3636363636364
160,11,78,40
161,0,7,0
161,1,14,3.63636363636364
161,2,26,7.27272727272727
161,3,37,10.9090909090909
161,4,45,14.5454545454545
161,5,62,18.1818181818182
161,6,67,21.8181818181818
161,7,76,25.4545454545455
161,8,82,29.0909090909091
161,9,84,32.7272727272727
161,10,81,36.3636363636364
161,11,77,40
162,0,7,0
162,1,14,3.63636363636364
162,2,24,7.27272727272727
162,3,41,10.9090909090909
162,4,46,14.5454545454545
162,5,62,18.1818181818182
162,6,67,21.8181818181818
162,7,77,25.4545454545455
162,8,83,29.0909090909091
162,9,86,32.7272727272727
162,10,81,36.3636363636364
162,11,77,40
163,0,7,0
163,1,15,3.63636363636364
163,2,24,7.27272727272727
163,3,37,10.9090909090909
163,4,47,14.5454545454545
163,5,61,18.1818181818182
163,6,69,21.8181818181818
163,7,80,25.4545454545455
163,8,83,29.0909090909091
163,9,87,32.7272727272727
163,10,83,36.3636363636364
163,11,77,40
164,0,8,0
164,1,17,3.63636363636364
164,2,26,7.27272727272727
164,3,38,10.9090909090909
164,4,50,14.5454545454545
164,5,62,18.1818181818182
164,6,67,21.8181818181818
164,7,80,25.4545454545455
164,8,85,29.0909090909091
164,9,88,32.7272727272727
164,10,83,36.3636363636364
164,11,79,40
165,0,9,0
165,1,16,3.63636363636364
165,2,28,7.27272727272727
165,3,37,10.9090909090909
165,4,50,14.5454545454545
165,5,62,18.1818181818182
165,6,68,21.8181818181818
165,7,82,25.4545454545455
165,8,83,29.0909090909091
165,9,87,32.7272727272727
165,10,83,36.3636363636364
165,11,81,40
166,0,8,0
166,1,18,3.63636363636364
166,2,29,7.27272727272727
166,3,36,10.9090909090909
166,4,50,14.5454545454545
166,5,62,18.1818181818182
166,6,72,21.8181818181818
166,7,82,25.4545454545455
166,8,85,29.0909090909091
166,9,87,32.7272727272727
166,10,83,36.3636363636364
166,11,79,40
167,0,8,0
167,1,17,3.63636363636364
167,2,27,7.27272727272727
167,3,33,10.9090909090909
167,4,50,14.5454545454545
167,5,63,18.1818181818182
167,6,71,21.8181818181818
167,7,84,25.4545454545455
167,8,87,29.0909090909091
167,9,87,32.7272727272727
167,10,81,36.3636363636364
167,11,78,40
168,0,7,0
168,1,14,3.63636363636364
168,2,27,7.27272727272727
168,3,34,10.9090909090909
168,4,52,14.5454545454545
168,5,64,18.1818181818182
168,6,72,21.8181818181818
168,7,79,25.4545454545455
168,8,89,29.0909090909091
168,9,89,32.7272727272727
168,10,81,36.3636363636364
168,11,78,40
169,0,7,0
169,1,13,3.63636363636364
169,2,28,7.27272727272727
169,3,35,10.9090909090909
169,4,50,14.5454545454545
169,5,64,18.1818181818182
169,6,70,21.8181818181818
169,7,79,25.4545454545455
169,8,90,29.0909090909091
169,9,89,32.7272727272727
169,10,82,36.3636363636364
169,11,78,40
170,0,7,0
170,1,16,3.63636363636364
170,2,27,7.27272727272727
170,3,36,10.9090909090909
170,4,49,14.5454545454545
170,5,64,18.1818181818182
170,6,69,21.8181818181818
170,7,80,25.4545454545455
170,8,90,29.0909090909091
170,9,88,32.7272727272727
170,10,83,36.3636363636364
170,11,78,40
171,0,7,0
171,1,15,3.63636363636364
171,2,26,7.27272727272727
171,3,36,10.9090909090909
171,4,48,14.5454545454545
171,5,62,18.1818181818182
171,6,69,21.8181818181818
171,7,82,25.4545454545455
171,8,89,29.0909090909091
171,9,88,32.7272727272727
171,10,86,36.3636363636364
171,11,79,40
172,0,7,0
172,1,13,3.63636363636364
172,2,26,7.27272727272727
172,3,36,10.9090909090909
172,4,48,14.5454545454545
172,5,63,18.1818181818182
172,6,72,21.8181818181818
172,7,82,25.4545454545455
172,8,90,29.0909090909091
172,9,88,32.7272727272727
172,10,85,36.3636363636364
172,11,80,40
173,0,7,0
173,1,15,3.63636363636364
173,2,24,7.27272727272727
173,3,35,10.9090909090909
173,4,47,14.5454545454545
173,5,63,18.1818181818182
173,6,72,21.8181818181818
173,7,82,25.4545454545455
173,8,91,29.0909090909091
173,9,88,32.7272727272727
173,10,85,36.3636363636364
173,11,80,40
174,0,8,0
174,1,13,3.63636363636364
174,2,23,7.27272727272727
174,3,34,10.9090909090909
174,4,50,14.5454545454545
174,5,61,18.1818181818182
174,6,73,21.8181818181818
174,7,81,25.4545454545455
174,8,91,29.0909090909091
174,9,89,32.7272727272727
174,10,86,36.3636363636364
174,11,81,40
175,0,8,0
175,1,14,3.63636363636364
175,2,23,7.27272727272727
175,3,34,10.9090909090909
175,4,50,14.5454545454545
175,5,62,18.1818181818182
175,6,73,21.8181818181818
175,7,82,25.4545454545455
175,8,90,29.0909090909091
175,9,90,32.7272727272727
175,10,87,36.3636363636364
175,11,82,40
176,0,7,0
176,1,15,3.63636363636364
176,2,23,7.27272727272727
176,3,35,10.9090909090909
176,4,52,14.5454545454545
176,5,61,18.1818181818182
176,6,73,21.8181818181818
176,7,83,25.4545454545455
176,8,89,29.0909090909091
176,9,89,32.7272727272727
176,10,86,36.3636363636364
176,11,83,40
177,0,8,0
177,1,15,3.63636363636364
177,2,23,7.27272727272727
177,3,36,10.9090909090909
177,4,55,14.5454545454545
177,5,63,18.1818181818182
177,6,70,21.8181818181818
177,7,84,25.4545454545455
177,8,89,29.0909090909091
177,9,91,32.7272727272727
177,10,84,36.3636363636364
177,11,84,40
178,0,8,0
178,1,13,3.63636363636364
178,2,22,7.27272727272727
178,3,38,10.9090909090909
178,4,56,14.5454545454545
178,5,64,18.1818181818182
178,6,71,21.8181818181818
178,7,85,25.4545454545455
178,8,91,29.0909090909091
178,9,92,32.7272727272727
178,10,86,36.3636363636364
178,11,85,40
179,0,7,0
179,1,13,3.63636363636364
179,2,23,7.27272727272727
179,3,39,10.9090909090909
179,4,56,14.5454545454545
179,5,64,18.1818181818182
179,6,75,21.8181818181818
179,7,85,25.4545454545455
179,8,91,29.0909090909091
179,9,91,32.7272727272727
179,10,88,36.3636363636364
179,11,85,40
180,0,7,0
180,1,13,3.63636363636364
