sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,n.regions,clade.origin.time
316,3469,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,584
316,3469,764,0.999982527918928,0.00376329333432457,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,584
316,3470,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,584
316,3470,764,0.999982995366236,0.00371261040600235,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,584
316,3471,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,584
316,3471,764,0.999982995366236,0.00371261040600235,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,584
316,3472,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,584
316,3473,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,584
316,3474,764,0.999785786537797,0.0131772945573001,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,606
316,3475,764,0.999854909304118,0.0108447652059966,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,606
316,3476,764,0.999897563723631,0.00911225195942,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,671
316,3477,764,0.999897563723631,0.00911225195942,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,671
316,3478,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,714
316,3479,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,714
316,3480,764,0.998491703515582,0.0349697946754102,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,696
316,3481,764,0.99966601724646,0.0164539142355933,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,592
316,3482,764,0.99966601724646,0.0164539142355933,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,0.866025403784439,0.333333333333333,3,592
316,3483,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,592
316,3484,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,625
316,3485,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,622
316,3486,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,586
316,3486,764,0.835120754169946,0.370795399595419,0.954919108405064,0.191883024573352,0.919663975547684,0.256922146766762,0.40031026888191,0.7378047076093,0.994785876319981,0.0650391221934083,0.110221844804417,0.929687732182652,3,586
316,3487,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,586
316,3488,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,586
316,3489,764,0.85565924254167,0.346303982884619,0.954919108405064,0.191883024573352,0.278907607948689,0.820055353757776,0.90011853317098,0.286959419229066,0.551420070351065,0.628172329184424,0.730212123442665,0.478842443802418,3,587
316,3490,764,0.907841299003204,0.275458676634943,0.981980506061966,0.121037718323676,0.973359674792545,0.14727660733476,0.803882679276594,0.405527921861055,0.999150742946594,0.0262388890110841,0.67699277389786,0.526565640184732,3,587
316,3491,764,0.805837379334082,0.403431075322656,0.924473451641905,0.24901011701139,0.999998276835063,0.00118183979008224,0.958181210747575,0.184759194315326,0.925179615365369,0.247828277221319,0.776714800112724,0.433769311326715,3,587
316,3492,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,587
316,3493,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,587
316,3494,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,587
316,3495,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,587
316,3496,764,0.992128431750405,0.0799302271222753,0.924473451641905,0.24901011701139,0.997233789242788,0.0473628597525351,NA,NA,0.893578576250528,0.296372976763924,NA,NA,3,637
316,3497,764,0.999976191704393,0.00439298919966413,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,637
316,3498,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,642
316,3499,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,642
316,3500,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,735
316,3501,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,735
316,3502,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,700
316,3503,764,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784438,0.333333333333333,-0.866025403784438,0.333333333333334,3,621
316,3504,764,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784438,0.333333333333333,-0.866025403784438,0.333333333333334,3,621
316,3505,764,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,3,621
316,3506,764,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784438,0.333333333333333,-0.866025403784438,0.333333333333333,3,621
316,3507,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784438,0.333333333333333,3,709
316,3508,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,709
316,3509,764,0.981980506061966,0.121037718323677,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784438,0.333333333333333,-0.866025403784438,0.333333333333333,3,726
316,3510,764,0.981980506061966,0.121037718323677,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,726
316,3511,764,0.993399267798783,0.0731863950403273,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,704
316,3513,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,663
316,3514,764,0.917662935482247,0.260146938293006,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,620
316,3515,764,0.917662935482247,0.260146938293006,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,NA,NA,3,620
316,3516,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,697
316,3517,764,0.654653670707977,0.54562894834299,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,NA,NA,3,659
316,3518,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,659
316,3519,611,0.989413269670998,0.0105867303290026,0.766153946618236,0.233846053381763,0.949177584176923,0.0508224158230768,0.98543152352498,0.0145684764750196,0.928743292069505,0.0712567079304947,0.72871887549378,0.271281124506219,4,439
316,3519,764,0.950629329715251,0.0493706702847492,0.909345205417681,0.0906547945823193,0.977000743684392,0.0229992563156078,0.934931552043258,0.0650684479567425,0.807025843234107,0.192974156765893,0.759560382490865,0.240439617509135,4,439
316,3520,611,0.944911182523068,0.212295615009657,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,3,439
316,3520,764,0.926455747015147,0.245678854997246,0.838627869377535,0.366716573320923,0.427625868295345,0.718700157028283,-0.0485747841640009,0.969064158250253,-0.133770082368784,0.914583269650794,0.503325614045736,0.664219268428824,3,439
316,3521,611,0.944911182523068,0.212295615009657,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,439
316,3521,764,0.923715232492126,0.250273182697569,0.834675065193023,0.371310901021245,-0.506216056328839,0.662087664330904,0.977111041667607,0.136470886387807,-0.897490121393234,0.290776763309658,0.932729667049932,0.234840014633437,3,439
316,3522,611,0.944911182523068,0.212295615009657,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,439
316,3522,764,0.901127113779166,0.285482010049984,0.802955068546966,0.40651972837366,-0.183262439119487,0.882668381733449,-0.696628809529725,0.509364946671053,-0.733096554297154,0.476148653359788,-0.131743934308583,0.915884675044714,3,439
316,3523,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,439
316,3523,764,0.838627869377535,0.366716573320923,0.720576692122892,0.487754291644599,0.909218747744825,0.273359882828603,-0.994488337633016,0.066870735391076,0.366496749627084,0.761114174473204,-0.643906627415505,0.554625027035677,3,439
316,3524,764,NA,NA,NA,NA,NA,NA,NA,NA,-0.866025403784438,0.333333333333333,0.866025403784438,0.333333333333333,3,439
316,3525,764,NA,NA,NA,NA,NA,NA,NA,NA,-0.866025403784438,0.333333333333333,0.866025403784438,0.333333333333333,3,439
316,3526,764,NA,NA,NA,NA,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,647
316,3527,764,-0.944911182523068,0.212295615009657,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,647
316,3528,764,0.188982236504614,0.878962281676323,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784438,0.333333333333333,0.866025403784438,0.333333333333333,3,684
316,3529,764,-0.970725343394151,0.154420958311266,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,733
316,3530,764,0.159586263405644,0.89796797451038,0.720576692122892,0.487754291644599,0.939522307912484,0.222539017828335,-0.907993985930474,0.275226769565633,0.439525375432744,0.710293309472935,-0.363766724085043,0.762981061210233,3,581
316,3531,764,0.159586263405644,0.89796797451038,0.720576692122892,0.487754291644599,0.846153846153847,0.357824750044133,0.56605127499279,0.616940826567903,0.240192230707632,0.845579041688733,0.979481130305552,0.129186534923302,3,581
316,3532,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,581
316,3533,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,581
316,3534,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,728
316,3535,764,0.452462697575365,0.701091131212924,0.720576692122892,0.487754291644599,-0.0611196390429455,0.961065763076591,0.363046698856968,0.763473082744081,-0.736120331008781,0.473311471431991,0.907669897071177,0.275718791099481,3,674
316,3536,764,0.225017580185205,0.855512089524191,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,674
316,3537,764,0.993814373638127,0.0708453062496743,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,724
316,3538,764,0.277350098112615,0.821087624977933,0.654653670707977,0.54562894834299,-0.579238891404797,0.606699687728042,0.812711269965912,0.395981310929674,-0.995402274496796,0.061070739385051,0.97249898108885,0.149647637413316,3,685
316,3539,764,-0.419313934688767,0.724541323365057,2.82043134346978e-16,1,NA,NA,NA,NA,2.82043134346978e-16,1,-2.820320093278e-16,1,3,685
316,3540,764,-0.419313934688767,0.724541323365057,2.82043134346978e-16,1,NA,NA,NA,NA,2.82043134346978e-16,1,-2.82019895418029e-16,1,3,685
316,3541,764,0.188982236504614,0.878962281676323,2.82017313314812e-16,1,NA,NA,NA,NA,NA,NA,NA,NA,3,757
316,3542,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,700
316,3543,764,0.996449692934531,0.0536607394236532,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,580
316,3544,764,0.996449692934531,0.0536607394236532,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,580
316,3545,764,0.997050141065987,0.0489105516919313,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,580
316,3546,764,0.999208234238491,0.0253350717569794,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,580
316,3547,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,660
316,3548,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,660
316,3549,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,680
316,3550,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,644
316,3551,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,644
316,3552,611,0.960768922830523,0.178912375022067,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,555
316,3552,764,0.960768922830523,0.178912375022067,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,555
316,3553,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,555
316,3554,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,687
316,3555,764,0.999989880403232,0.00286402688793963,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,NA,NA,3,563
316,3556,764,0.999989880403232,0.00286402688792409,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,563
316,3557,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,668
316,3558,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,668
316,3559,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,702
316,3560,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,702
316,3561,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,717
316,3562,764,0.99124070716193,0.0843232163219436,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,482
316,3563,764,0.99124070716193,0.0843232163219436,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,482
316,3564,764,0.99124070716193,0.0843232163219436,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,482
316,3565,764,0.99124070716193,0.0843232163219436,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,482
316,3566,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,0.866025403784439,0.333333333333333,3,611
316,3567,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,611
316,3568,764,0.998666073216803,0.0328858752755885,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,641
316,3569,611,0.485321342333049,0.514678657666951,-0.134839972492648,0.865160027507352,NA,NA,0.19044117688598,0.80955882311402,NA,NA,0.930883699372165,0.0691163006278352,4,464
316,3569,764,0.988643115210412,0.0113568847895884,0.858116330321033,0.141883669678967,-0.978231976089037,0.0217680239109628,0.995045869435729,0.00495413056427063,-0.923380516876638,0.0766194831233615,0.894081221512964,0.105918778487036,4,464
316,3570,611,-0.904194430179465,0.280944400511687,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,464
316,3570,764,0.932970252787236,0.0670297472127637,0.923380516876639,0.0766194831233613,NA,NA,NA,NA,NA,NA,-0.866025403784438,0.333333333333333,4,464
316,3571,764,0.999811941939223,0.000188058060776708,0.774596669241484,0.225403330758516,NA,NA,NA,NA,NA,NA,NA,NA,4,464
316,3572,764,-0.515869880132326,0.654937591935305,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,609
316,3573,611,-0.306316158116581,0.693683841883419,-0.774596669241483,0.225403330758517,NA,NA,NA,NA,NA,NA,NA,NA,4,533
316,3573,764,0.999785215127582,0.000214784872417439,0.774596669241484,0.225403330758516,NA,NA,NA,NA,NA,NA,0.774596669241483,0.225403330758517,4,533
316,3574,764,0.999888909167031,0.000111090832968674,0.774596669241484,0.225403330758516,NA,NA,NA,NA,0.774596669241484,0.225403330758516,0.774596669241484,0.225403330758516,4,533
316,3575,764,0.999937631141601,6.23688583987203e-05,0.774596669241484,0.225403330758516,NA,NA,NA,NA,0.774596669241484,0.225403330758516,-0.774596669241484,0.225403330758516,4,533
316,3576,764,0.999938733266466,6.12667335340156e-05,0.774596669241484,0.225403330758516,NA,NA,NA,NA,NA,NA,NA,NA,4,533
316,3577,764,0.655763253996914,0.344236746003086,0.774596669241484,0.225403330758516,NA,NA,NA,NA,0.774596669241483,0.225403330758517,-0.774596669241484,0.225403330758516,4,695
316,3578,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,695
316,3579,764,0.302613766334401,0.697386233665599,0.774596669241484,0.225403330758516,NA,NA,NA,NA,0.774596669241484,0.225403330758516,-0.774596669241484,0.225403330758516,4,718
316,3580,764,0.733604148403575,0.266395851596424,0.774596669241484,0.225403330758516,NA,NA,NA,NA,0.774596669241484,0.225403330758516,-0.774596669241484,0.225403330758516,4,718
316,3581,764,0.993265916664845,0.00673408333515546,0.774596669241484,0.225403330758516,NA,NA,NA,NA,NA,NA,NA,NA,4,729
316,3582,764,0.975939317470695,0.0240606825293055,0.774596669241484,0.225403330758516,NA,NA,NA,NA,-0.774596669241484,0.225403330758516,0.774596669241484,0.225403330758516,4,602
316,3583,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,653
316,3584,458,1,0,0.5,0.666666666666667,0.997050141065988,0.0489105516919304,-0.91748754277914,0.26042779619648,0.564995079937393,0.617756114974735,-0.803217945506908,0.406238870470187,3,294
316,3584,611,0.968156595343121,0.0318434046568787,0.897306381075603,0.102693618924397,-0.908334078759617,0.0916659212403828,0.971192103356029,0.0288078966439707,-0.653171896028685,0.346828103971315,0.780456566650276,0.219543433349723,4,294
316,3584,764,0.954574930032357,0.0454250699676426,0.902731063025473,0.097268936974527,-0.933127343048721,0.0668726569512787,0.980523104409909,0.0194768955900912,-0.73922641418674,0.26077358581326,0.835648221471313,0.164351778528687,4,294
316,3585,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,294
316,3585,611,0.997106012079369,0.00289398792063111,0.734034038821943,0.265965961178057,0.990623829214766,0.00937617078523445,0.317178091219879,0.794529407104853,0.809258128460081,0.190741871539919,0.199498712446645,0.872137259561813,4,294
316,3585,764,0.991096606098546,0.008903393901454,0.836413639521261,0.163586360478739,-0.990709209730246,0.00929079026975386,0.990336829112689,0.0096631708873105,-0.782316485857929,0.217683514142071,0.778459533246035,0.221540466753965,4,294
316,3586,611,0.964480301003702,0.035519698996298,0.641426980589819,0.358573019410181,-0.786141220149419,0.213858779850581,-0.828428344502422,0.378470801553574,-0.480240180150132,0.519759819849868,0.118941587064132,0.924099749896564,4,294
316,3586,764,0.991425206237599,0.008574793762401,0.846151815268449,0.153848184731551,0.999392156175307,0.000607843824692811,0.928505501736339,0.0714944982636612,0.829866076980586,0.170133923019414,0.639500857982598,0.360499142017402,4,294
316,3587,611,-0.866025403784439,0.333333333333333,-2.82043134346978e-16,1,0.142857142857143,0.90874210331402,-0.875590231448119,0.320945483720107,0.989743318610787,0.0912578966859803,-0.483054600011871,0.679054516279893,3,294
316,3587,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,294
316,3588,611,-0.866025403784439,0.333333333333333,-2.82043134346978e-16,1,-0.277350098112615,0.821087624977933,-0.425313893325715,0.720327406090321,0.960768922830523,0.178912375022067,-0.905045906097653,0.27967259390968,3,294
316,3588,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,294
316,3589,611,0,1,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784438,0.333333333333333,-0.866025403784438,0.333333333333333,3,294
316,3589,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,294
316,3590,611,0,1,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,294
316,3590,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,294
316,3591,764,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,294
316,3592,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,294
316,3593,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,294
316,3594,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,728
316,3595,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,742
316,3596,764,0.992642991946509,0.0772702567647552,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,664
316,3597,764,0.999765707365288,0.0137810693625473,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,609
316,3598,764,0.999900867409918,0.00896410500645617,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,609
316,3599,764,0.999900867409918,0.00896410500645617,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,609
316,3600,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,609
316,3601,764,-0.188982236504614,0.878962281676323,0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,730
316,3602,764,0.99419162560192,0.0686487855020292,0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,743
316,3603,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,670
316,3604,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,670
316,3605,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,670
316,3606,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,729
316,3607,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,655
316,3608,764,0.821994936526786,0.38572226615498,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,0.866025403784439,0.333333333333333,3,570
316,3609,764,0.821994936526786,0.38572226615498,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,570
316,3610,764,-0.99484975116711,0.06463917382715,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,727
316,3611,764,-0.327326835353989,0.787704384990343,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,620
316,3612,764,-0.327326835353989,0.787704384990343,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,-0.866025403784439,0.333333333333333,3,620
316,3613,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,620
316,3614,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,515
316,3614,764,-0.277350098112615,0.821087624977933,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,515
316,3615,764,0.838627869377535,0.366716573320923,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,550
316,3616,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,550
316,3617,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,550
316,3618,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,550
316,3619,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,550
316,3620,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,719
316,3621,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,688
316,3622,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,648
316,3623,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,648
316,3624,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,648
316,3625,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,702
316,3627,764,0.998337488459583,0.0367145020017337,0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,631
316,3628,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,643
316,3629,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,643
316,3630,611,0.914021415897,0.0859785841029999,0.512989176042577,0.487010823957423,-0.229415733870562,0.770584266129438,NA,NA,-0.894427190999916,0.105572809000084,0.866025403784439,0.333333333333333,4,480
316,3630,764,0.997382354028737,0.00261764597126346,0.842654801264409,0.157345198735591,0.966318876470234,0.0336811235297663,-0.893608007337857,0.106391992662143,0.67572551245469,0.32427448754531,-0.526822101683047,0.473177898316953,4,480
316,3631,611,-0.693375245281537,0.5122457083554,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,-0.866025403784439,0.333333333333333,0.866025403784439,0.333333333333333,3,480
316,3631,764,0.976506459540099,0.023493540459901,0.898026510133875,0.101973489866126,0.908214791234914,0.0917852087650861,-0.586447804968493,0.601051813596349,0.631594207227671,0.368405792772329,-0.586447804968492,0.601051813596349,4,480
316,3632,764,0.823444972709977,0.176555027290023,0.948683298050514,0.0513167019494862,-0.577350269189626,0.422649730810374,NA,NA,-0.547722557505166,0.452277442494834,-0.866025403784438,0.333333333333333,4,480
316,3633,764,0.302107806772171,0.697892193227829,0.774596669241483,0.225403330758517,NA,NA,NA,NA,NA,NA,NA,NA,4,710
316,3634,611,-0.981980506061966,0.121037718323677,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,0.866025403784439,0.333333333333333,NA,NA,3,553
316,3634,764,0.981980506061966,0.121037718323677,0.866025403784439,0.333333333333333,NA,NA,0.99243368701167,0.0783630780806825,-0.866025403784439,0.333333333333333,0.920863697703815,0.25497025525265,3,553
316,3635,611,-0.981980506061966,0.121037718323677,-0.866025403784439,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,553
316,3635,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866025403784439,0.333333333333333,3,553
