spp.name,region,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,reg.env,carry.cap,time.of.sp.extinction
775,2,1,7.62509176394499,132,30001,131,7.27272727272727,40000,30001
775,3,1,7.62509176394499,131,30001,131,10.9090909090909,40000,30001
775,4,1,7.62509176394499,133,30001,131,14.5454545454545,40000,30001
776,5,0,9.89291180553464,173,176,131,18.1818181818182,40000,30001
776,5,0,9.89291180553464,157,167,131,18.1818181818182,40000,30001
776,5,1,9.89291180553464,178,30001,131,18.1818181818182,40000,30001
776,2,1,9.89291180553464,133,30001,131,7.27272727272727,40000,30001
776,1,1,9.89291180553464,135,30001,131,3.63636363636364,40000,30001
776,5,0,9.89291180553464,141,142,131,18.1818181818182,40000,30001
776,4,1,9.89291180553464,132,30001,131,14.5454545454545,40000,30001
776,5,0,9.89291180553464,146,153,131,18.1818181818182,40000,30001
776,5,0,9.89291180553464,136,138,131,18.1818181818182,40000,30001
776,3,1,9.89291180553464,131,30001,131,10.9090909090909,40000,30001
777,2,1,7.63085546222125,133,30001,131,7.27272727272727,40000,30001
777,3,1,7.63085546222125,131,30001,131,10.9090909090909,40000,30001
777,1,1,7.63085546222125,134,30001,131,3.63636363636364,40000,30001
777,4,1,7.63085546222125,135,30001,131,14.5454545454545,40000,30001
778,4,0,6.23889075224688,160,177,131,14.5454545454545,40000,30001
778,1,1,6.23889075224688,145,30001,131,3.63636363636364,40000,30001
778,2,1,6.23889075224688,143,30001,131,7.27272727272727,40000,30001
778,3,1,6.23889075224688,131,30001,131,10.9090909090909,40000,30001
778,4,0,6.23889075224688,134,140,131,14.5454545454545,40000,30001
779,2,1,0.642015101064339,138,30001,132,7.27272727272727,40000,30001
779,1,1,0.642015101064339,136,30001,132,3.63636363636364,40000,30001
780,2,1,1.22829288578763,135,30001,132,7.27272727272727,40000,30001
780,1,1,1.22829288578763,134,30001,132,3.63636363636364,40000,30001
781,1,1,1.42596866612455,133,30001,132,3.63636363636364,40000,30001
781,3,0,1.42596866612455,179,181,132,10.9090909090909,40000,30001
781,2,1,1.42596866612455,134,30001,132,7.27272727272727,40000,30001
782,2,1,5.76312525328722,138,30001,132,7.27272727272727,40000,30001
782,4,0,5.76312525328722,176,179,132,14.5454545454545,40000,30001
782,4,0,5.76312525328722,152,154,132,14.5454545454545,40000,30001
782,1,1,5.76312525328722,136,30001,132,3.63636363636364,40000,30001
782,3,1,5.76312525328722,139,30001,132,10.9090909090909,40000,30001
783,3,1,2.82946565145622,176,30001,132,10.9090909090909,40000,30001
783,2,1,2.82946565145622,135,30001,132,7.27272727272727,40000,30001
783,1,1,2.82946565145622,133,30001,132,3.63636363636364,40000,30001
783,3,0,2.82946565145622,146,174,132,10.9090909090909,40000,30001
784,4,0,4.77180767219257,166,167,132,14.5454545454545,40000,30001
784,1,1,4.77180767219257,149,30001,132,3.63636363636364,40000,30001
784,2,1,4.77180767219257,150,30001,132,7.27272727272727,40000,30001
784,3,1,4.77180767219257,158,30001,132,10.9090909090909,40000,30001
785,3,0,2.58321200191917,147,160,132,10.9090909090909,40000,30001
785,1,1,2.58321200191917,134,30001,132,3.63636363636364,40000,30001
785,2,1,2.58321200191917,135,30001,132,7.27272727272727,40000,30001
785,3,1,2.58321200191917,177,30001,132,10.9090909090909,40000,30001
785,3,0,2.58321200191917,165,173,132,10.9090909090909,40000,30001
786,2,1,0.856962039140041,141,30001,132,7.27272727272727,40000,30001
786,3,0,0.856962039140041,144,145,132,10.9090909090909,40000,30001
786,1,1,0.856962039140041,134,30001,132,3.63636363636364,40000,30001
787,2,0,-1.5298309694619,143,144,132,7.27272727272727,40000,30001
787,2,0,-1.5298309694619,148,150,132,7.27272727272727,40000,30001
787,2,0,-1.5298309694619,158,164,132,7.27272727272727,40000,30001
787,2,0,-1.5298309694619,166,167,132,7.27272727272727,40000,30001
787,2,0,-1.5298309694619,174,176,132,7.27272727272727,40000,30001
787,1,1,-1.5298309694619,134,30001,132,3.63636363636364,40000,30001
788,3,1,5.54484570995486,134,30001,132,10.9090909090909,40000,30001
788,4,0,5.54484570995486,166,167,132,14.5454545454545,40000,30001
788,4,0,5.54484570995486,154,157,132,14.5454545454545,40000,30001
788,4,0,5.54484570995486,171,173,132,14.5454545454545,40000,30001
788,2,1,5.54484570995486,133,30001,132,7.27272727272727,40000,30001
788,1,1,5.54484570995486,132,30001,132,3.63636363636364,40000,30001
789,1,1,1.49587078102571,132,30001,132,3.63636363636364,40000,30001
789,2,1,1.49587078102571,133,30001,132,7.27272727272727,40000,30001
790,2,1,3.40722953379151,134,30001,132,7.27272727272727,40000,30001
790,3,1,3.40722953379151,144,30001,132,10.9090909090909,40000,30001
790,1,1,3.40722953379151,132,30001,132,3.63636363636364,40000,30001
791,2,1,0.841659439631275,133,30001,132,7.27272727272727,40000,30001
791,1,1,0.841659439631275,132,30001,132,3.63636363636364,40000,30001
792,1,1,2.91439284979494,132,30001,132,3.63636363636364,40000,30001
792,3,1,2.91439284979494,154,30001,132,10.9090909090909,40000,30001
792,3,0,2.91439284979494,138,142,132,10.9090909090909,40000,30001
792,2,1,2.91439284979494,135,30001,132,7.27272727272727,40000,30001
792,3,0,2.91439284979494,144,150,132,10.9090909090909,40000,30001
793,3,1,5.94263682461244,134,30001,132,10.9090909090909,40000,30001
793,1,1,5.94263682461244,132,30001,132,3.63636363636364,40000,30001
793,4,0,5.94263682461244,138,139,132,14.5454545454545,40000,30001
793,4,0,5.94263682461244,176,178,132,14.5454545454545,40000,30001
793,4,0,5.94263682461244,151,155,132,14.5454545454545,40000,30001
793,4,0,5.94263682461244,169,170,132,14.5454545454545,40000,30001
793,4,0,5.94263682461244,141,148,132,14.5454545454545,40000,30001
793,4,0,5.94263682461244,171,174,132,14.5454545454545,40000,30001
793,2,1,5.94263682461244,133,30001,132,7.27272727272727,40000,30001
794,3,0,1.80959914520191,144,145,132,10.9090909090909,40000,30001
794,2,1,1.80959914520191,133,30001,132,7.27272727272727,40000,30001
794,3,0,1.80959914520191,171,172,132,10.9090909090909,40000,30001
794,1,1,1.80959914520191,132,30001,132,3.63636363636364,40000,30001
794,3,0,1.80959914520191,135,136,132,10.9090909090909,40000,30001
795,2,1,4.73574688520094,133,30001,132,7.27272727272727,40000,30001
795,1,1,4.73574688520094,132,30001,132,3.63636363636364,40000,30001
795,3,1,4.73574688520094,134,30001,132,10.9090909090909,40000,30001
795,4,0,4.73574688520094,144,145,132,14.5454545454545,40000,30001
796,4,0,3.65246671744301,148,149,132,14.5454545454545,40000,30001
796,3,1,3.65246671744301,139,30001,132,10.9090909090909,40000,30001
796,1,1,3.65246671744301,132,30001,132,3.63636363636364,40000,30001
796,2,1,3.65246671744301,136,30001,132,7.27272727272727,40000,30001
796,4,0,3.65246671744301,165,166,132,14.5454545454545,40000,30001
797,4,0,3.24844814330375,157,158,132,14.5454545454545,40000,30001
797,3,1,3.24844814330375,138,30001,132,10.9090909090909,40000,30001
797,2,1,3.24844814330375,136,30001,132,7.27272727272727,40000,30001
797,1,1,3.24844814330375,132,30001,132,3.63636363636364,40000,30001
798,1,1,3.23556687577292,132,30001,132,3.63636363636364,40000,30001
798,2,1,3.23556687577292,133,30001,132,7.27272727272727,40000,30001
798,3,1,3.23556687577292,146,30001,132,10.9090909090909,40000,30001
799,3,1,5.77674177048771,134,30001,132,10.9090909090909,40000,30001
799,4,0,5.77674177048771,167,168,132,14.5454545454545,40000,30001
799,1,1,5.77674177048771,132,30001,132,3.63636363636364,40000,30001
799,2,1,5.77674177048771,133,30001,132,7.27272727272727,40000,30001
799,4,0,5.77674177048771,141,142,132,14.5454545454545,40000,30001
799,4,0,5.77674177048771,148,150,132,14.5454545454545,40000,30001
799,4,0,5.77674177048771,171,175,132,14.5454545454545,40000,30001
799,4,0,5.77674177048771,178,180,132,14.5454545454545,40000,30001
800,2,1,4.68297319747961,133,30001,132,7.27272727272727,40000,30001
800,1,1,4.68297319747961,132,30001,132,3.63636363636364,40000,30001
800,4,0,4.68297319747961,162,163,132,14.5454545454545,40000,30001
800,3,1,4.68297319747961,134,30001,132,10.9090909090909,40000,30001
801,2,1,5.88412907542483,134,30001,132,7.27272727272727,40000,30001
801,4,0,5.88412907542483,149,153,132,14.5454545454545,40000,30001
801,3,1,5.88412907542483,135,30001,132,10.9090909090909,40000,30001
801,4,0,5.88412907542483,162,164,132,14.5454545454545,40000,30001
801,4,0,5.88412907542483,178,180,132,14.5454545454545,40000,30001
801,1,1,5.88412907542483,132,30001,132,3.63636363636364,40000,30001
801,4,0,5.88412907542483,171,175,132,14.5454545454545,40000,30001
802,4,0,5.51958867281754,144,146,132,14.5454545454545,40000,30001
802,4,0,5.51958867281754,179,180,132,14.5454545454545,40000,30001
802,3,1,5.51958867281754,134,30001,132,10.9090909090909,40000,30001
802,2,1,5.51958867281754,133,30001,132,7.27272727272727,40000,30001
802,1,1,5.51958867281754,132,30001,132,3.63636363636364,40000,30001
803,2,1,2.7543931634018,134,30001,132,7.27272727272727,40000,30001
803,3,1,2.7543931634018,173,30001,132,10.9090909090909,40000,30001
803,3,0,2.7543931634018,157,169,132,10.9090909090909,40000,30001
803,3,0,2.7543931634018,142,152,132,10.9090909090909,40000,30001
803,1,1,2.7543931634018,132,30001,132,3.63636363636364,40000,30001
804,3,1,2.94523464912872,149,30001,132,10.9090909090909,40000,30001
804,1,1,2.94523464912872,132,30001,132,3.63636363636364,40000,30001
804,2,1,2.94523464912872,134,30001,132,7.27272727272727,40000,30001
805,4,0,5.64908294449459,179,180,132,14.5454545454545,40000,30001
805,3,1,5.64908294449459,138,30001,132,10.9090909090909,40000,30001
805,4,0,5.64908294449459,168,169,132,14.5454545454545,40000,30001
805,1,1,5.64908294449459,132,30001,132,3.63636363636364,40000,30001
805,2,1,5.64908294449459,133,30001,132,7.27272727272727,40000,30001
805,4,0,5.64908294449459,158,160,132,14.5454545454545,40000,30001
806,2,1,3.67149846771514,134,30001,132,7.27272727272727,40000,30001
806,1,1,3.67149846771514,132,30001,132,3.63636363636364,40000,30001
806,3,1,3.67149846771514,137,30001,132,10.9090909090909,40000,30001
807,2,1,4.1667125519623,133,30001,132,7.27272727272727,40000,30001
807,3,1,4.1667125519623,134,30001,132,10.9090909090909,40000,30001
807,1,1,4.1667125519623,132,30001,132,3.63636363636364,40000,30001
808,1,1,4.5683180907708,132,30001,132,3.63636363636364,40000,30001
808,3,1,4.5683180907708,134,30001,132,10.9090909090909,40000,30001
808,2,1,4.5683180907708,133,30001,132,7.27272727272727,40000,30001
809,2,1,3.51212669344806,136,30001,132,7.27272727272727,40000,30001
809,3,1,3.51212669344806,139,30001,132,10.9090909090909,40000,30001
809,1,1,3.51212669344806,132,30001,132,3.63636363636364,40000,30001
810,4,1,6.70679615738038,139,30001,132,14.5454545454545,40000,30001
810,5,0,6.70679615738038,176,177,132,18.1818181818182,40000,30001
810,3,1,6.70679615738038,138,30001,132,10.9090909090909,40000,30001
810,2,1,6.70679615738038,137,30001,132,7.27272727272727,40000,30001
810,1,1,6.70679615738038,132,30001,132,3.63636363636364,40000,30001
811,2,1,6.69236098891412,132,30001,132,7.27272727272727,40000,30001
811,4,0,6.69236098891412,137,143,132,14.5454545454545,40000,30001
811,4,1,6.69236098891412,146,30001,132,14.5454545454545,40000,30001
811,1,1,6.69236098891412,133,30001,132,3.63636363636364,40000,30001
811,3,1,6.69236098891412,134,30001,132,10.9090909090909,40000,30001
812,5,0,9.53174043800815,176,180,132,18.1818181818182,40000,30001
812,1,1,9.53174043800815,136,30001,132,3.63636363636364,40000,30001
812,2,1,9.53174043800815,132,30001,132,7.27272727272727,40000,30001
812,5,0,9.53174043800815,156,159,132,18.1818181818182,40000,30001
812,5,0,9.53174043800815,173,175,132,18.1818181818182,40000,30001
812,3,1,9.53174043800815,133,30001,132,10.9090909090909,40000,30001
812,5,0,9.53174043800815,168,169,132,18.1818181818182,40000,30001
812,4,1,9.53174043800815,135,30001,132,14.5454545454545,40000,30001
813,4,0,6.23478326366719,146,149,132,14.5454545454545,40000,30001
813,1,1,6.23478326366719,135,30001,132,3.63636363636364,40000,30001
813,4,0,6.23478326366719,158,161,132,14.5454545454545,40000,30001
813,3,1,6.23478326366719,133,30001,132,10.9090909090909,40000,30001
813,4,0,6.23478326366719,135,140,132,14.5454545454545,40000,30001
813,4,0,6.23478326366719,178,179,132,14.5454545454545,40000,30001
813,4,0,6.23478326366719,166,174,132,14.5454545454545,40000,30001
813,2,1,6.23478326366719,132,30001,132,7.27272727272727,40000,30001
813,4,0,6.23478326366719,180,181,132,14.5454545454545,40000,30001
814,3,0,2.83160197923495,147,166,132,10.9090909090909,40000,30001
814,3,0,2.83160197923495,133,144,132,10.9090909090909,40000,30001
814,3,0,2.83160197923495,167,171,132,10.9090909090909,40000,30001
814,1,1,2.83160197923495,138,30001,132,3.63636363636364,40000,30001
814,2,1,2.83160197923495,132,30001,132,7.27272727272727,40000,30001
815,3,0,2.5608292954427,137,146,132,10.9090909090909,40000,30001
815,1,1,2.5608292954427,138,30001,132,3.63636363636364,40000,30001
815,3,0,2.5608292954427,160,167,132,10.9090909090909,40000,30001
815,2,1,2.5608292954427,132,30001,132,7.27272727272727,40000,30001
815,3,0,2.5608292954427,150,151,132,10.9090909090909,40000,30001
816,1,1,3.98589139273227,134,30001,132,3.63636363636364,40000,30001
816,2,1,3.98589139273227,132,30001,132,7.27272727272727,40000,30001
816,3,1,3.98589139273227,133,30001,132,10.9090909090909,40000,30001
817,4,0,6.40178220446469,169,181,132,14.5454545454545,40000,30001
817,3,1,6.40178220446469,137,30001,132,10.9090909090909,40000,30001
817,4,0,6.40178220446469,138,153,132,14.5454545454545,40000,30001
817,4,0,6.40178220446469,156,157,132,14.5454545454545,40000,30001
817,1,1,6.40178220446469,133,30001,132,3.63636363636364,40000,30001
817,2,1,6.40178220446469,132,30001,132,7.27272727272727,40000,30001
818,4,0,5.51521129153152,176,177,132,14.5454545454545,40000,30001
818,1,1,5.51521129153152,134,30001,132,3.63636363636364,40000,30001
818,4,0,5.51521129153152,134,135,132,14.5454545454545,40000,30001
818,3,1,5.51521129153152,133,30001,132,10.9090909090909,40000,30001
818,2,1,5.51521129153152,132,30001,132,7.27272727272727,40000,30001
819,1,1,7.73324475150455,133,30001,132,3.63636363636364,40000,30001
819,2,1,7.73324475150455,132,30001,132,7.27272727272727,40000,30001
819,4,1,7.73324475150455,135,30001,132,14.5454545454545,40000,30001
819,3,1,7.73324475150455,134,30001,132,10.9090909090909,40000,30001
820,2,1,6.27849953987358,132,30001,132,7.27272727272727,40000,30001
820,1,1,6.27849953987358,134,30001,132,3.63636363636364,40000,30001
820,4,0,6.27849953987358,156,158,132,14.5454545454545,40000,30001
820,4,0,6.27849953987358,178,181,132,14.5454545454545,40000,30001
820,3,1,6.27849953987358,133,30001,132,10.9090909090909,40000,30001
820,4,0,6.27849953987358,161,169,132,14.5454545454545,40000,30001
820,4,0,6.27849953987358,142,151,132,14.5454545454545,40000,30001
821,1,1,8.63368187050189,134,30001,132,3.63636363636364,40000,30001
821,3,1,8.63368187050189,133,30001,132,10.9090909090909,40000,30001
821,5,1,8.63368187050189,181,30001,132,18.1818181818182,40000,30001
821,2,1,8.63368187050189,132,30001,132,7.27272727272727,40000,30001
821,5,0,8.63368187050189,145,146,132,18.1818181818182,40000,30001
821,5,0,8.63368187050189,153,154,132,18.1818181818182,40000,30001
821,4,1,8.63368187050189,136,30001,132,14.5454545454545,40000,30001
822,4,0,4.97977045857683,175,176,132,14.5454545454545,40000,30001
822,1,1,4.97977045857683,133,30001,132,3.63636363636364,40000,30001
822,2,1,4.97977045857683,132,30001,132,7.27272727272727,40000,30001
822,4,1,4.97977045857683,181,30001,132,14.5454545454545,40000,30001
822,3,1,4.97977045857683,135,30001,132,10.9090909090909,40000,30001
823,5,0,9.09218262750324,151,153,132,18.1818181818182,40000,30001
823,3,1,9.09218262750324,134,30001,132,10.9090909090909,40000,30001
823,5,0,9.09218262750324,154,156,132,18.1818181818182,40000,30001
823,2,1,9.09218262750324,132,30001,132,7.27272727272727,40000,30001
823,1,1,9.09218262750324,133,30001,132,3.63636363636364,40000,30001
823,4,1,9.09218262750324,135,30001,132,14.5454545454545,40000,30001
823,5,0,9.09218262750324,158,160,132,18.1818181818182,40000,30001
824,2,1,4.14386641583501,132,30001,132,7.27272727272727,40000,30001
824,1,1,4.14386641583501,133,30001,132,3.63636363636364,40000,30001
824,3,1,4.14386641583501,138,30001,132,10.9090909090909,40000,30001
825,1,1,3.62544827862189,134,30001,132,3.63636363636364,40000,30001
825,3,1,3.62544827862189,138,30001,132,10.9090909090909,40000,30001
825,2,1,3.62544827862189,132,30001,132,7.27272727272727,40000,30001
826,3,1,8.48910166320143,132,30001,132,10.9090909090909,40000,30001
826,5,0,8.48910166320143,141,142,132,18.1818181818182,40000,30001
826,4,1,8.48910166320143,134,30001,132,14.5454545454545,40000,30001
826,2,1,8.48910166320143,133,30001,132,7.27272727272727,40000,30001
826,1,1,8.48910166320143,134,30001,132,3.63636363636364,40000,30001
827,2,1,7.41726689081363,134,30001,132,7.27272727272727,40000,30001
827,3,1,7.41726689081363,132,30001,132,10.9090909090909,40000,30001
827,1,1,7.41726689081363,135,30001,132,3.63636363636364,40000,30001
827,4,1,7.41726689081363,137,30001,132,14.5454545454545,40000,30001
828,4,0,6.09995162794971,171,173,132,14.5454545454545,40000,30001
828,3,1,6.09995162794971,132,30001,132,10.9090909090909,40000,30001
828,4,0,6.09995162794971,133,144,132,14.5454545454545,40000,30001
828,1,1,6.09995162794971,136,30001,132,3.63636363636364,40000,30001
828,2,1,6.09995162794971,134,30001,132,7.27272727272727,40000,30001
828,4,0,6.09995162794971,151,156,132,14.5454545454545,40000,30001
828,4,0,6.09995162794971,164,169,132,14.5454545454545,40000,30001
829,4,1,6.83020542835298,135,30001,132,14.5454545454545,40000,30001
829,1,1,6.83020542835298,134,30001,132,3.63636363636364,40000,30001
829,2,1,6.83020542835298,133,30001,132,7.27272727272727,40000,30001
829,3,1,6.83020542835298,132,30001,132,10.9090909090909,40000,30001
830,3,1,8.2509599459313,132,30001,132,10.9090909090909,40000,30001
830,4,1,8.2509599459313,133,30001,132,14.5454545454545,40000,30001
830,1,1,8.2509599459313,137,30001,132,3.63636363636364,40000,30001
830,2,1,8.2509599459313,136,30001,132,7.27272727272727,40000,30001
831,2,1,1.04918707236364,137,30001,133,7.27272727272727,40000,30001
831,1,1,1.04918707236364,135,30001,133,3.63636363636364,40000,30001
832,1,1,1.77513185551683,134,30001,133,3.63636363636364,40000,30001
832,3,0,1.77513185551683,140,141,133,10.9090909090909,40000,30001
832,3,0,1.77513185551683,145,146,133,10.9090909090909,40000,30001
832,2,1,1.77513185551683,135,30001,133,7.27272727272727,40000,30001
833,1,1,2.99325294110401,139,30001,133,3.63636363636364,40000,30001
833,3,1,2.99325294110401,150,30001,133,10.9090909090909,40000,30001
833,2,1,2.99325294110401,140,30001,133,7.27272727272727,40000,30001
834,2,0,-1.01014076229304,139,158,133,7.27272727272727,40000,30001
834,2,1,-1.01014076229304,176,30001,133,7.27272727272727,40000,30001
834,1,1,-1.01014076229304,134,30001,133,3.63636363636364,40000,30001
835,3,1,4.04902217039953,137,30001,133,10.9090909090909,40000,30001
835,1,1,4.04902217039953,134,30001,133,3.63636363636364,40000,30001
835,2,1,4.04902217039953,136,30001,133,7.27272727272727,40000,30001
836,2,1,4.44193043963062,138,30001,133,7.27272727272727,40000,30001
836,3,1,4.44193043963062,139,30001,133,10.9090909090909,40000,30001
836,1,1,4.44193043963062,137,30001,133,3.63636363636364,40000,30001
837,2,1,1.43859229265554,136,30001,133,7.27272727272727,40000,30001
837,1,1,1.43859229265554,134,30001,133,3.63636363636364,40000,30001
838,1,1,0.739952613538637,135,30001,133,3.63636363636364,40000,30001
838,2,1,0.739952613538637,138,30001,133,7.27272727272727,40000,30001
838,3,0,0.739952613538637,154,155,133,10.9090909090909,40000,30001
839,2,0,-0.845049073332705,144,152,133,7.27272727272727,40000,30001
839,2,0,-0.845049073332705,171,178,133,7.27272727272727,40000,30001
839,1,1,-0.845049073332705,135,30001,133,3.63636363636364,40000,30001
839,2,0,-0.845049073332705,137,142,133,7.27272727272727,40000,30001
839,2,0,-0.845049073332705,165,168,133,7.27272727272727,40000,30001
840,1,1,-0.58090750469375,135,30001,133,3.63636363636364,40000,30001
840,2,0,-0.58090750469375,145,175,133,7.27272727272727,40000,30001
841,2,1,0.686057183906968,135,30001,133,7.27272727272727,40000,30001
841,1,1,0.686057183906968,133,30001,133,3.63636363636364,40000,30001
842,1,1,4.65905840265311,133,30001,133,3.63636363636364,40000,30001
842,2,1,4.65905840265311,134,30001,133,7.27272727272727,40000,30001
842,3,1,4.65905840265311,142,30001,133,10.9090909090909,40000,30001
843,1,1,4.89160348239976,133,30001,133,3.63636363636364,40000,30001
843,4,0,4.89160348239976,158,159,133,14.5454545454545,40000,30001
843,4,0,4.89160348239976,151,152,133,14.5454545454545,40000,30001
843,4,0,4.89160348239976,174,175,133,14.5454545454545,40000,30001
843,2,1,4.89160348239976,134,30001,133,7.27272727272727,40000,30001
843,3,1,4.89160348239976,135,30001,133,10.9090909090909,40000,30001
844,4,0,4.12489970130996,161,162,133,14.5454545454545,40000,30001
844,1,1,4.12489970130996,133,30001,133,3.63636363636364,40000,30001
844,2,1,4.12489970130996,134,30001,133,7.27272727272727,40000,30001
844,3,1,4.12489970130996,136,30001,133,10.9090909090909,40000,30001
845,3,0,0.464973811121501,162,163,133,10.9090909090909,40000,30001
845,2,1,0.464973811121501,134,30001,133,7.27272727272727,40000,30001
845,1,1,0.464973811121501,133,30001,133,3.63636363636364,40000,30001
846,3,1,2.94724002296782,136,30001,133,10.9090909090909,40000,30001
846,1,1,2.94724002296782,133,30001,133,3.63636363636364,40000,30001
846,2,1,2.94724002296782,134,30001,133,7.27272727272727,40000,30001
847,2,1,4.79144499197476,135,30001,133,7.27272727272727,40000,30001
847,1,1,4.79144499197476,133,30001,133,3.63636363636364,40000,30001
847,3,1,4.79144499197476,136,30001,133,10.9090909090909,40000,30001
847,4,0,4.79144499197476,160,161,133,14.5454545454545,40000,30001
847,4,0,4.79144499197476,147,148,133,14.5454545454545,40000,30001
847,4,0,4.79144499197476,167,168,133,14.5454545454545,40000,30001
848,1,1,6.69467306709835,133,30001,133,3.63636363636364,40000,30001
848,4,1,6.69467306709835,149,30001,133,14.5454545454545,40000,30001
848,2,1,6.69467306709835,134,30001,133,7.27272727272727,40000,30001
848,3,1,6.69467306709835,139,30001,133,10.9090909090909,40000,30001
849,4,0,6.54305244101643,144,161,133,14.5454545454545,40000,30001
849,1,1,6.54305244101643,133,30001,133,3.63636363636364,40000,30001
849,4,1,6.54305244101643,164,30001,133,14.5454545454545,40000,30001
849,3,1,6.54305244101643,140,30001,133,10.9090909090909,40000,30001
849,2,1,6.54305244101643,134,30001,133,7.27272727272727,40000,30001
850,3,0,2.66270827104808,143,146,133,10.9090909090909,40000,30001
850,2,1,2.66270827104808,134,30001,133,7.27272727272727,40000,30001
850,3,0,2.66270827104808,159,175,133,10.9090909090909,40000,30001
850,1,1,2.66270827104808,133,30001,133,3.63636363636364,40000,30001
850,3,0,2.66270827104808,148,150,133,10.9090909090909,40000,30001
851,2,1,3.76895253239871,135,30001,133,7.27272727272727,40000,30001
851,1,1,3.76895253239871,133,30001,133,3.63636363636364,40000,30001
851,4,0,3.76895253239871,175,176,133,14.5454545454545,40000,30001
851,3,1,3.76895253239871,137,30001,133,10.9090909090909,40000,30001
852,4,0,5.93035003396302,163,165,133,14.5454545454545,40000,30001
852,2,1,5.93035003396302,133,30001,133,7.27272727272727,40000,30001
852,4,0,5.93035003396302,157,158,133,14.5454545454545,40000,30001
852,3,1,5.93035003396302,136,30001,133,10.9090909090909,40000,30001
852,4,0,5.93035003396302,143,144,133,14.5454545454545,40000,30001
852,1,1,5.93035003396302,134,30001,133,3.63636363636364,40000,30001
852,4,0,5.93035003396302,148,149,133,14.5454545454545,40000,30001
852,4,0,5.93035003396302,178,179,133,14.5454545454545,40000,30001
853,1,1,6.11476402082108,134,30001,133,3.63636363636364,40000,30001
853,4,0,6.11476402082108,155,156,133,14.5454545454545,40000,30001
853,2,1,6.11476402082108,133,30001,133,7.27272727272727,40000,30001
853,4,0,6.11476402082108,167,172,133,14.5454545454545,40000,30001
853,3,1,6.11476402082108,136,30001,133,10.9090909090909,40000,30001
853,4,0,6.11476402082108,143,151,133,14.5454545454545,40000,30001
853,4,1,6.11476402082108,176,30001,133,14.5454545454545,40000,30001
853,4,0,6.11476402082108,174,175,133,14.5454545454545,40000,30001
854,2,1,7.14744254410209,133,30001,133,7.27272727272727,40000,30001
854,4,1,7.14744254410209,146,30001,133,14.5454545454545,40000,30001
854,3,1,7.14744254410209,136,30001,133,10.9090909090909,40000,30001
854,1,1,7.14744254410209,134,30001,133,3.63636363636364,40000,30001
855,1,1,6.07531726509033,134,30001,133,3.63636363636364,40000,30001
855,4,0,6.07531726509033,150,164,133,14.5454545454545,40000,30001
855,2,1,6.07531726509033,133,30001,133,7.27272727272727,40000,30001
855,4,0,6.07531726509033,144,145,133,14.5454545454545,40000,30001
855,4,0,6.07531726509033,140,142,133,14.5454545454545,40000,30001
855,3,1,6.07531726509033,135,30001,133,10.9090909090909,40000,30001
856,3,1,4.0020686586991,135,30001,133,10.9090909090909,40000,30001
856,1,1,4.0020686586991,137,30001,133,3.63636363636364,40000,30001
856,2,1,4.0020686586991,133,30001,133,7.27272727272727,40000,30001
857,1,1,3.01361433450689,135,30001,133,3.63636363636364,40000,30001
857,3,1,3.01361433450689,139,30001,133,10.9090909090909,40000,30001
857,2,1,3.01361433450689,133,30001,133,7.27272727272727,40000,30001
858,2,1,5.55240906973593,133,30001,133,7.27272727272727,40000,30001
858,4,0,5.55240906973593,138,140,133,14.5454545454545,40000,30001
858,1,1,5.55240906973593,134,30001,133,3.63636363636364,40000,30001
858,3,1,5.55240906973593,137,30001,133,10.9090909090909,40000,30001
858,4,0,5.55240906973593,165,166,133,14.5454545454545,40000,30001
859,2,1,7.28384370149393,133,30001,133,7.27272727272727,40000,30001
859,4,1,7.28384370149393,137,30001,133,14.5454545454545,40000,30001
859,3,1,7.28384370149393,136,30001,133,10.9090909090909,40000,30001
859,1,1,7.28384370149393,134,30001,133,3.63636363636364,40000,30001
860,5,0,8.41846754186662,149,150,133,18.1818181818182,40000,30001
860,2,1,8.41846754186662,133,30001,133,7.27272727272727,40000,30001
860,4,1,8.41846754186662,135,30001,133,14.5454545454545,40000,30001
860,5,0,8.41846754186662,153,154,133,18.1818181818182,40000,30001
860,1,1,8.41846754186662,137,30001,133,3.63636363636364,40000,30001
860,3,1,8.41846754186662,134,30001,133,10.9090909090909,40000,30001
861,3,1,7.97818195343184,137,30001,133,10.9090909090909,40000,30001
861,5,0,7.97818195343184,153,154,133,18.1818181818182,40000,30001
861,1,1,7.97818195343184,134,30001,133,3.63636363636364,40000,30001
861,5,0,7.97818195343184,161,162,133,18.1818181818182,40000,30001
861,4,1,7.97818195343184,139,30001,133,14.5454545454545,40000,30001
861,5,0,7.97818195343184,158,159,133,18.1818181818182,40000,30001
861,2,1,7.97818195343184,133,30001,133,7.27272727272727,40000,30001
862,4,0,5.80857771235957,159,161,133,14.5454545454545,40000,30001
862,2,1,5.80857771235957,133,30001,133,7.27272727272727,40000,30001
862,4,0,5.80857771235957,144,145,133,14.5454545454545,40000,30001
862,4,0,5.80857771235957,167,169,133,14.5454545454545,40000,30001
862,3,1,5.80857771235957,135,30001,133,10.9090909090909,40000,30001
862,4,0,5.80857771235957,178,180,133,14.5454545454545,40000,30001
862,1,1,5.80857771235957,134,30001,133,3.63636363636364,40000,30001
