sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,gamma.stat,clade.richness,BK.env,BK.reg
3325,2284,30000,0.636012900801923,0.363987099198077,0.461496859179391,0.538503140820609,-0.830515841245134,0.169484158754866,0.559397223604259,0.440602776395741,-0.388566353938675,0.611433646061325,0.555105540430696,0.444894459569304,-0.162355344355587,0.837644655644413,-0.945520443549623,0.0544795564503774,4,1212,20,20,-0.457392819020142,20,0.473178229346144,0.184766641507524
3325,2285,30000,0.609934359175931,0.390065640824069,0.50460435061619,0.495395649383809,-0.660257690853565,0.339742309146435,0.545671215180439,0.454328784819561,-0.386850849393755,0.613149150606245,0.551942503092822,0.448057496907178,-0.205011284795262,0.794988715204738,-0.943954913973081,0.0560450860269194,4,1285,18,18,-0.0509670112152519,18,0.49178053764083,0.191022704165003
3325,2286,30000,0.843785920963579,0.156214079036421,-0.141421356237316,0.858578643762684,-0.90247317485081,0.0975268251491898,0.645868711746439,0.552990669131278,0.0490880693673874,0.950911930632613,0.489952280038809,0.674028387454955,0.437842579006664,0.562157420993337,-0.938879709786409,0.0611202902135906,4,1512,9,9,0.333994379096165,9,0.350107725066772,0.114472701127588
3325,2287,30000,0.784380863618247,0.215619136381753,-0.0755928946018524,0.924407105398148,-0.966091783079296,0.033908216920704,0.366002545723832,0.76145228770217,-0.182574185835048,0.817425814164952,0.535276851634231,0.640414569378493,0.1505557304466,0.8494442695534,-0.991882136243592,0.00811786375640767,4,2456,8,8,0.908406487026234,8,0.37287909051084,0.120339120552256
3325,2294,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1959,9,9,0.625955645710851,9,0.2576278485365,0.236240761579022
3325,2295,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12767,8,8,0.278108395156982,8,0.324028390867569,0.28671288564734
3325,2303,30000,0.864071403749621,0.00126346524234622,0.0995550766067848,0.784368896225433,-0.24703473673404,0.491399386978444,0.596722768042925,0.0685846570075435,-0.981359218580717,5.16519204338283e-07,0.73866319076045,0.0146781722216622,-0.773661230823502,0.00864793787919771,-0.633569059299412,0.0492112723653052,10,876,1518,1518,-8.01284241260484,1518,9.65663628855731,7.27963372876081
3325,2304,30000,0.934952201718313,0.0650477982816868,0.22025179478154,0.77974820521846,-0.839867585521626,0.160132414478374,0.75011213216298,0.24988786783702,-0.648438709216539,0.351561290783461,0.678179544423978,0.321820455576022,-0.136851328411773,0.863148671588227,-0.967090232161679,0.0329097678383212,4,893,116,116,-1.67478302762587,116,0.519215667516862,0.317765366210114
3325,2305,30000,0.962878519064152,0.0371214809358484,0.109566874369791,0.890433125630209,0.2024773714386,0.7975226285614,0.65653860483389,0.34346139516611,-0.868397444021294,0.131602555978706,0.725940016255179,0.274059983744821,-0.0649315652021136,0.935068434797886,-0.986025474735026,0.0139745252649741,4,949,72,72,-1.15830740438701,72,0.440901706332528,0.193955747319172
3325,2306,30000,0.991695003824641,0.0083049961753594,0.0153033341945643,0.984696665805436,0.611442691474067,0.388557308525933,0.99222676939179,0.0794287304802455,-0.772565783997356,0.227434216002644,0.878738288159254,0.316771817425328,0.011687405295883,0.988312594704117,-0.993448962734836,0.00655103726516427,4,957,47,47,-0.691708213489847,47,0.336439843124967,0.175053049645621
3325,2307,30000,0.956079217489081,0.189379365834127,-0.359210604053558,0.766091950718073,-0.58699119851946,0.600624622602845,NA,NA,-0.544704779401915,0.633283426679082,NA,NA,0.109742115672059,0.929995001259643,-0.967040275036006,0.163903050541564,3,1430,12,12,-0.211592915080773,12,0.18251302952495,0.139786034298075
3325,2318,30000,0.994368989284785,0.0675915337718158,0.819656164673847,0.388329007593188,0.998684426654375,0.0326588040762337,0.997509742283138,0.0449373475821186,0.789203043753644,0.42098781166942,0.858017851816339,0.343391660011071,-0.683341606227398,0.521051966152434,-0.978346491540623,0.132722958559246,3,1281,35,35,-0.254126698589157,35,0.337439326637568,0.157756843898929
3325,2319,30000,0.999925346282257,0.00777899590455888,0.762298626333838,0.448141545460445,0.920025261781306,0.256335829853329,0.992740177128725,0.0767575714083284,0.954955151788801,0.191805715607116,0.834611843877359,0.371383974052115,-0.466082936311384,0.691329662608958,-0.927921310156319,0.243188117148513,3,1356,33,33,0.0876998852680379,33,0.311504189800442,0.144721741767278
3325,2320,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1545,27,27,0.68818807336699,27,0.242509322197153,0.0968624674725958
3325,2321,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2674,13,13,0.896396728991316,13,0.79680402629731,0.31215622628643
3325,2322,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5045,12,12,0.950344677020556,12,0.966619863366365,0.378793377845632
3325,2323,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14004,11,11,0.339319222458999,11,1.34535162411576,0.562032452592838
3325,2324,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14113,10,10,0.466720221377191,10,1.52641841219708,0.563015068406833
3325,2333,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2288,14,14,0.886727749462334,14,0.134419057124452,0.0641968343661214
3325,2339,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4423,8,8,0.709472330459634,8,0.13919198835192,0.0747672422310566
3325,2352,30000,0.800141917112505,0.409514926912164,-0.371153744479053,0.757924563352641,-0.484830280682944,0.6777627393234,0.630518623035038,0.565684489160559,-0.632189662258682,0.564312697323959,0.486713764391626,0.6763909474868,0.259888766309038,0.832628199602256,-0.993123066188967,0.0747036362496101,3,1904,25,25,-0.43429945183902,25,0.7327092151489,0.237568647612541
3325,2353,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2433,11,11,-1.40675343942001,11,0.682368643733128,0.389292733296038
3325,2354,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3021,10,10,-1.03956919214465,10,0.554222152420134,0.343066910864827
3325,2355,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4879,9,9,-0.718748169995267,9,0.406025059119928,0.28157679652396
3325,2363,30000,0.994086105310777,0.0692701578890327,0.0821994936526702,0.947611067178359,-0.947696627686781,0.206809891132913,0.198654202112236,0.872685872617588,0.240192230707639,0.845579041688728,0.993082261226321,0.0749251945607703,0.000879881454769098,0.999439849996277,-0.996543183944278,0.0529490828253691,3,5480,14,14,0.513671408940929,14,0.342584592484587,0.135378138311358
3325,2367,30000,0.966127809774863,0.166169120220261,-8.46103582008765e-15,0.999999999999995,-0.539949247156039,0.63688684502897,-0.141544375799437,0.90958641689655,0.841697576624547,0.363113154971025,0.989931911638144,0.0904135831034441,0.0273231651538664,0.982603367769856,-0.999626652628858,0.017396632230144,3,11560,10,10,-0.0783821157965397,10,0.467994292999926,0.17212704321083
3325,2376,30000,0.743868199927115,0.465978024788909,-0.292306411107742,0.81115457714247,-0.504469357614292,0.663376294736232,0.813857732635905,0.394726964887185,0.973178690423595,0.147778282406239,-0.793581877794743,0.416427612255285,0.121115313136273,0.92270583523841,-0.984687460551673,0.111551258095934,3,1030,44,44,-0.769978462379638,44,0.593655566759131,0.903036740032728
3325,2377,30000,0.943640747155008,0.214752808702074,-0.114707866935289,0.926813604959667,-0.566771176765092,0.616384715561152,0.903799071465094,0.281533102624501,0.88345018622633,0.310428889398515,-0.528805085804292,0.645280502335167,0.0772147907774385,0.950794559799336,-0.999290599735485,0.0239809548396637,3,1241,23,23,0.063097225812465,23,0.456130461905866,1.09738655973421
3325,2383,30000,0.997689374998782,0.0432856072553753,0.371153744479037,0.757924563352652,-0.0778253230696669,0.950404709724569,0.941295422234467,0.219219376298025,0.896869920669988,0.291670726922779,0.03589450333109,0.977143939650677,-0.00295624030468415,0.998117996228911,-0.929664590662741,0.240193432876264,3,1723,17,17,0.215018753875485,17,0.362260656627903,0.83893129041796
3325,2384,30000,0.995036129798374,0.0634578189596309,0.596039560679263,0.593480271626345,0.0969540816315631,0.938180003118875,0.983837430222981,0.11461382623927,0.856960699483352,0.34469973149253,0.44262569496292,0.708094097865614,-0.00761615141056992,0.995151360547078,-0.807471307739644,0.401671088920738,3,1872,13,13,0.934739728078746,13,0.405224508548329,0.953498419197484
3325,2385,30000,0.983101199619392,0.117202412236431,0.866025403784434,0.333333333333339,0.693375245281536,0.512245708355401,0.919360841912103,0.257413116264059,0.960768922830525,0.178912375022062,0.599482166326505,0.590746449597398,-0.281228638146519,0.818516140471305,-0.723371541796469,0.485182807137971,3,8493,11,11,1.00664050479607,11,0.42877575789859,1.1695797792453
3325,2386,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15136,8,8,0.218031168848114,8,0.283753028477742,0.566684793860553
3325,2399,30000,0.82146426483213,0.386315088525818,-0.414750947707006,0.727737406051713,0.360074398304187,0.765502609469626,-0.927899223052825,0.243225834290148,0.699558603250815,0.506759984478663,0.0455950226538842,0.970963240341861,0.104680612311045,0.933235937922579,-0.948352073203151,0.205498531870861,3,1483,21,21,-0.485642763972348,21,1.36662612718646,0.767274566619598
3325,2400,30000,0.866413548451328,0.332838799452459,-0.618589574131749,0.575408769980682,0.476447845126822,0.68384821103019,-0.792851480720335,0.417191210935224,0.396076480049513,0.740743018989128,0.0116236610350956,0.992599980915905,0.743388075249719,0.466435188849735,-0.985385246068393,0.108973581130952,3,2118,17,17,-0.484689328759452,17,1.83769136655548,0.869647552870885
3325,2401,30000,0.897196236289246,0.291200690188046,-8.46103582008765e-15,0.999999999999995,0.967247129904906,0.163385063317725,-0.986611551678512,0.1042907959315,0.253836541283396,0.83661493668228,-0.163087847783076,0.895709204068505,-0.002550031668475,0.998376597660276,-0.999996748663959,0.00162340233972758,3,4924,12,12,0.09617377350222,12,1.08517977631748,0.455531820627612
3325,2402,30000,0.995371776930232,0.0612731073732313,0.101360606759914,0.935360826172855,0.354527573946199,0.76928340818173,NA,NA,-0.894294712706814,0.295355765645416,NA,NA,-0.0026991606578116,0.998281658869949,-0.995119715749386,0.0629208326970998,3,6331,11,11,0.194872699876076,11,0.791013282751847,0.368944008779356
3325,2419,30000,0.742222880655283,0.0139602961706884,-0.0783454362921061,0.829667425345487,-0.0712748278441787,0.844875960057185,0.27566956235893,0.440747404649106,-0.981086337961422,5.47254470234453e-07,0.848353656508921,0.00191868494649805,-0.724446196197853,0.0178028275261759,-0.567130648103182,0.087316957288177,10,915,1402,1402,-7.82218856111883,1402,8.5022614629899,6.4595499361797
3325,2420,30000,0.740532898578203,0.0142979789119875,-0.110978586363712,0.76020227377177,-0.0878577622982162,0.80928779007298,0.55588774232898,0.120159803799337,-0.970904799037589,3.02704619226719e-06,0.843384963588285,0.00427962087970535,-0.706198895873278,0.0224531114746916,-0.560711103426053,0.0917714492985617,10,1010,1376,1376,-7.6698068231531,1376,7.96786957321145,6.029105068109
3325,2421,30000,0.722496999716286,0.0182643982360546,-0.15645894025331,0.666001900751687,-0.0431646749995061,0.905753004255535,0.536950347663092,0.136056912622638,-0.970884195661737,3.03555369194901e-06,0.829844258403968,0.00564131927357714,-0.704439077121304,0.0229416415777545,-0.529973742814164,0.115097610769038,10,1026,1339,1339,-7.45248391510169,1339,8.20642246554757,5.81323669352747
3325,2422,30000,0.974863430382342,0.143041504672174,0.339422116651066,0.779536997624911,0.843222707525243,0.361310991524418,NA,NA,0.791859858810827,0.418226006100493,NA,NA,-0.149436222565157,0.904508263838295,-0.980794084791558,0.124971266213383,3,1049,34,34,-0.660628634323376,34,0.131888177903872,0.4440514293102
3325,2423,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1579,11,11,0.384320001642236,11,0.295347256531799,0.466347974020679
3325,2433,30000,0.945510864775229,0.211126188428087,0.188982236504614,0.878962281676323,0.660114609691617,0.541015398185849,NA,NA,0.862379220710764,0.337946883490474,NA,NA,-0.0813120980507127,0.948177898312133,-0.994095405320506,0.0692156166358097,3,1247,23,23,-0.408444515578473,23,0.0862977181633452,0.433489443261577
3325,2434,30000,0.999723510190432,0.0149707891065942,0.132067635948844,0.915676783678056,0.548767077295343,0.630194773628072,NA,NA,0.901127113779166,0.285482010049984,NA,NA,-0.00442126666748704,0.997185325050494,-0.991814925163358,0.0815085413724382,3,3686,9,9,0.452108012766403,9,0.412599807734187,0.692231475916769
3325,2435,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16347,8,8,-0.602983881919783,8,0.551753191667135,0.761065754508246
3325,2442,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1982,14,14,-0.276142071512239,14,0.0751943060053477,0.533449272991769
3325,2443,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3707,12,12,0.367225540635208,12,0.031185863076463,0.272960269292433
3325,2446,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5390,9,9,0.331531892927511,9,0.0288226125470173,0.277784950415647
3325,2455,30000,0.691352241188399,0.0268060945858881,-0.197583406351558,0.584268018905491,-0.0116559404336271,0.974506094115872,0.537382562125407,0.135680994106784,-0.969287306077769,3.75105088020945e-06,0.799063231689114,0.00977709306978136,-0.700875390341827,0.0239532427040305,-0.501428266965368,0.139798966782028,10,1162,1305,1305,-7.37327625098781,1305,7.70367626176359,5.39054355557082
3325,2456,30000,0.637908885777009,0.0472030748063239,-0.274729714817865,0.44237069104126,0.0697012639908385,0.848267075477416,0.53017885408695,0.142026573250318,-0.969389503180472,3.70183184564187e-06,0.736114250094381,0.0237403016753888,-0.698127305492072,0.0247539520026563,-0.437328088700077,0.206270830319249,10,1204,1236,1236,-7.37264257323089,1236,7.298146054924,5.4258430232999
3325,2457,30000,0.690471933192637,0.128883861869292,-0.0879566298398557,0.868405287700684,0.170480939597002,0.746755998373887,0.732740249690942,0.267259750309058,-0.991493620387012,0.000108229986770786,-0.397388228572804,0.602611771427196,0.320310427932833,0.535966086101632,-0.917410569460154,0.00994984922283823,6,1233,200,200,-2.71218393712761,200,0.50413144647586,0.40641061457408
3325,2458,30000,0.963242345094722,0.0367576549052779,-0.133059828771828,0.866940171228172,0.649594133259896,0.350405866740104,-0.798417322278489,0.411341861835315,0.547617124110944,0.452382875889056,-0.973010664840041,0.148242544256004,0.394395959843125,0.605604040156875,-0.96249890459818,0.03750109540182,4,1287,26,26,-1.25403204928513,26,1.17745710051183,0.598416481763899
3325,2459,30000,0.999993952459265,0.00221403631943051,2.82034527336259e-16,1,0.461083967620704,0.694921376711797,NA,NA,0.887356509416114,0.305078623288203,NA,NA,0.0239466652289976,0.984753622041916,-0.999713237495838,0.01524637795808,3,5907,10,10,-0.508002754124701,10,1.07990105306745,0.311550605540495
3325,2460,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12054,8,8,-1.32947293480432,8,0.912799841440997,0.894892985389361
3325,2468,30000,0.968355891674738,0.0316441083252625,0.0689154581309027,0.931084541869097,0.948848478604739,0.0511515213952616,NA,NA,0.368570976554421,0.631429023445579,NA,NA,0.196406910469507,0.803593089530493,-0.946096710785031,0.0539032892149694,4,2336,16,16,-0.96984595837283,16,0.997286752858699,0.565551978481988
3325,2471,30000,0.885706263035037,0.307349333880896,-0.544704779401929,0.633283426679072,0.873721071180015,0.323400285497876,NA,NA,-0.883851509052429,0.309883141181195,NA,NA,0.24193033503478,0.84443890724899,-0.945495882705745,0.211155480569912,3,2541,13,13,-0.034685031721912,13,0.618336293639878,0.301157637426779
3325,2473,30000,0.930994274000728,0.237885130014561,-0.397359707119521,0.739853061706989,0.577430440025142,0.60811093685514,NA,NA,-0.978664212669981,0.131742124851849,NA,NA,0.0260369825246038,0.983422468699826,-0.927697877422466,0.243569406992832,3,4006,11,11,-0.00240364880218333,11,0.322928519076686,0.300883200994074
3325,2483,30000,0.826178930858058,0.0846889895177045,0.0982711962778746,0.875078909390196,-0.141932532074941,0.819894477134334,-0.206074384182531,0.793925615817468,-0.984175041039617,0.0023840433720291,0.974920942210072,0.0250790577899278,-0.0271968944732316,0.965376107844666,-0.950741181894526,0.0130264070010998,5,1579,174,174,-2.22980945688643,174,0.255939544378445,0.229604195939755
3325,2484,30000,0.946383910998402,0.014782661193216,0.195105702759646,0.753168873147509,-0.970566447337915,0.00603491454493271,0.974178030333962,0.144986908007264,-0.333741578988764,0.583092782145672,0.838163624812524,0.367258800348131,-0.0112832503526607,0.985634024296359,-0.878159970866327,0.0501092776350141,5,1764,57,57,-1.20690140976111,57,0.5591263169077,0.378802144202116
3325,2485,30000,0.95260748227216,0.0122966518244367,0.146836442482975,0.813716056133994,-0.94513995704605,0.0152971890085175,0.952524078624113,0.196954172853659,-0.280505524295849,0.647589804083405,0.77747735017407,0.432997991811269,0.00828838813979429,0.989447017287969,-0.879617087457352,0.049224270388871,5,2183,44,44,-1.02857072349395,44,0.548197187044002,0.352140005479029
3325,2486,30000,0.96718463102386,0.00710068834508659,0.130892578601188,0.833819510462283,-0.854398694262245,0.0652171455802135,0.987258938749647,0.101732593873753,-0.238206617589879,0.699599108410229,0.702802702799233,0.503863333407859,-0.586899346482747,0.298182218423138,-0.705010924257858,0.183579838918328,5,4414,35,35,-0.674688909533817,35,0.703444293263084,0.852846955867881
3325,2487,30000,0.973033722335598,0.00529420596352437,0.119239295027578,0.848540348949105,-0.762830434664749,0.133608628621697,0.993056351190572,0.0750655401499949,-0.182214849571437,0.769287156730707,0.639578415869948,0.558217886529077,-0.586944630129319,0.298135536865532,-0.706695079958643,0.182060883012923,5,4884,34,34,-0.613901888081069,34,0.720175358769294,0.863654860457496
3325,2488,30000,0.866028153769812,0.133971846230188,0.0948090926280007,0.905190907371999,0.277364564159618,0.722635435840382,NA,NA,0.94102327738746,0.0589767226125402,NA,NA,0.314173659163685,0.685826340836315,-0.912742963819132,0.0872570361808683,4,5272,18,18,-0.0836654476963034,18,0.27742572803343,0.828577100704269
3325,2489,30000,0.880396730684167,0.314552690085403,-0.263794671792247,0.830051729984392,0.218043399936114,0.860065128834407,NA,NA,0.883851509052425,0.309883141181201,NA,NA,0.000154147156657809,0.999901866871829,-0.96461950861569,0.169850136887437,3,7350,14,14,-0.407905303293771,14,0.199089622097596,0.498525915578396
3325,2491,30000,0.783732838052218,0.426626303402621,-0.0907841299003201,0.94212534330161,0.544704779401922,0.633283426679077,NA,NA,0.785714285714286,0.424591230019313,NA,NA,-0.0323533026727773,0.979399652895875,-0.99241208509229,0.0784750038025153,3,8870,12,12,-0.706997441219526,12,0.148116315727174,1.44306586662885
3325,2494,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12917,9,9,-0.0706010911730087,9,0.0461826947540381,0.960137636649052
3325,2505,30000,0.987450149829209,0.0125498501707906,0.194519505031856,0.805480494968144,-0.994954078915321,0.00504592108467872,0.99206687482146,0.0802425649151983,-0.0970717058975781,0.902928294102422,-0.445395814869434,0.706125937045035,-0.644165036437927,0.355834963562073,-0.875459726003909,0.124540273996091,4,8137,16,16,-0.271025024074474,16,0.716694508087997,0.533191516359781
3325,2506,30000,0.979014809047344,0.0209851909526557,0.209529088730875,0.790470911269125,-0.988851379630823,0.0111486203691766,0.874749226109985,0.32205210551145,-0.134839972492651,0.865160027507349,-0.0998462068850864,0.936329839356475,-0.397534454605645,0.602465545394355,-0.960318538890404,0.0396814611095961,4,10069,14,14,-0.236361547237018,14,0.742290633964949,0.610549335339009
3325,2507,30000,0.986791590338233,0.0132084096617673,0.195366166291142,0.804633833708858,-0.992052102200459,0.00794789779954097,0.824594694378915,0.382806432780428,-0.0860662965823883,0.913933703417612,-0.112176832658091,0.928435381123423,-0.406705943059966,0.593294056940034,-0.958077829447369,0.0419221705526313,4,10304,13,13,-0.174378979435425,13,0.770758401767926,0.640833744895571
3325,2520,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2699,9,9,-1.12440540489851,9,0.0634236693688631,0.0342947869754246
3325,2528,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3421,13,13,0.087272448358697,13,0.490803317464061,1.04865850536964
3325,2529,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5253,11,11,0.0672187039372298,11,0.526049151199947,1.13767552262085
3325,2532,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5786,8,8,-0.115954478605897,8,0.433174204692315,1.62715420301324
3325,2540,30000,0.713608199102252,0.286391800897747,-0.335971914386874,0.664028085613126,0.559746096777683,0.440253903222317,-0.404944952719688,0.734581359539018,-0.959020424680229,0.0409795753197711,0.844321361081589,0.360007799161109,0.277095867227786,0.722904132772214,-0.975928339070183,0.0240716609298175,4,1733,117,117,-1.6125414176741,117,0.169334859465257,0.169210230189363
3325,2541,30000,0.499983884561441,0.666678513145617,0.0262341618066781,0.98329689757581,0.418783907515742,0.724912952541662,-0.814702322148827,0.393800679939512,-0.896786935259251,0.291790149882528,0.558306794222692,0.622902422484678,0.00215123464378965,0.998630480434447,-0.999597076199723,0.0180726219897374,3,1837,84,84,-1.10553768046141,84,0.0851204405285362,0.106775462930964
3325,2542,30000,0.883078820987857,0.310933114401136,-0.0390390325194937,0.975140662812701,-0.438078695252974,0.711318239388572,-0.0241753053906135,0.984608023041966,0.915353522378629,0.263822423424129,-0.998001863268645,0.0402513141453322,0.0051279761581898,0.996735414677695,-0.999424739503806,0.0215947518649981,3,1973,79,79,-1.00270602885153,79,0.0368605765181082,0.0635713018242138
3325,2543,30000,0.785319973975089,0.424996870749471,-0.0821994936526708,0.947611067178358,-0.0705796626651104,0.955030202297563,-0.512066606661672,0.657760181358872,-0.988328868424513,0.0973587305240787,0.898130597200505,0.289850885819486,0.0103294417158503,0.993423956221544,-0.997411800855017,0.0458128890431894,3,6280,13,13,-0.349030759596628,13,0.0860218256240363,0.0586437388965729
3325,2544,30000,0.985618266796212,0.108099231093741,-0.188982236504606,0.878962281676328,-0.889175996034685,0.302556834783951,NA,NA,-0.28128178402213,0.818480883539721,NA,NA,0.00374089925979123,0.997618464010094,-0.982680598468292,0.118656182333771,3,7956,11,11,0.248009609383495,11,0.0329583687798289,0.0460964626910836
3325,2545,30000,0.981617693185103,0.122253881715122,-0.211603684757572,0.864262790669702,-0.774813674978215,0.435687302676046,NA,NA,-0.453920649501608,0.700049906654252,NA,NA,0.00390094171387933,0.997516577075546,-0.978173572083886,0.133253786405848,3,8836,10,10,0.730119374354948,10,0.0359780682325581,0.0485839110404956
3325,2546,30000,0.976142424337501,0.139339905534292,-0.240192230707623,0.845579041688739,-0.277350098112615,0.821087624977933,NA,NA,-0.866025403784443,0.333333333333328,NA,NA,0.00533022897351948,0.996606654775834,-0.971991833079204,0.1510276130871,3,11050,9,9,1.19692998409551,9,0.0367768475996482,0.0524727227263576
3325,2547,30000,0.967119045583726,0.163705989425868,-0.277350098112607,0.821087624977938,0.787146478429325,0.423115117817449,NA,NA,-0.810884854079379,0.397972507160489,NA,NA,0.00643989926194665,0.995900204459463,-0.962535106666393,0.174812579481529,3,11204,8,8,1.91316002783674,8,0.0396679307488437,0.0562739016096306
3325,2555,30000,0.999906303609023,0.00871485053940546,-0.0309146952378593,0.980315957505212,-0.151582448909534,0.903126189647708,0.324990712880663,0.789277640748225,0.992658292112132,0.077189767857504,-0.955312168644988,0.191038316756987,0.00299744030244607,0.998091767379498,-0.999610201346266,0.0177758098742943,3,2279,66,66,-0.916350434166655,66,0.0313710042088966,0.0738066352455831
3325,2558,30000,0.999999454625489,0.000664878912519873,-0.0161852703375369,0.989695686957195,-0.246141088982445,0.841674682635653,0.533362889582652,0.641856060067249,0.973090909096372,0.148021004321542,-0.854408353593594,0.347839626889945,0.00268516683160203,0.99829056764869,-0.999908865489195,0.0085948806915031,3,2636,63,63,-0.926646957154379,63,0.0313093270768137,0.0723901900990108
3325,2559,30000,0.996069593861884,0.0564619904508805,0.0975728002053693,0.937784238183138,0.684400880975865,0.520127688527867,0.710022912321842,0.497369115904563,0.792405815693066,0.417656549655272,0.770097432308017,0.440415122278575,-0.00619682466992002,0.996054953640244,-0.995813922850407,0.0582707154570998,3,4988,30,30,-0.864129473116055,30,0.130524958117637,0.17870112961459
3325,2560,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13292,20,20,-0.204050941813019,20,0.196627124350221,0.340438075786779
3325,2561,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16076,16,16,0.664846876330376,16,0.197450894276907,0.356988779994795
3325,2562,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17265,13,13,0.74911816047095,13,0.340166818399381,0.451093573535328
3325,2563,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20132,10,10,0.00157824613209301,10,0.31997480176595,0.623783524366358
3325,2564,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23341,9,9,-0.28723741909172,9,0.341144592080441,0.52278392922922
3325,2579,30000,0.995500888114903,0.0604117588732591,-0.101360606759915,0.935360826172854,0.421417791497007,0.723065211163193,NA,NA,-0.944911182523065,0.212295615009662,NA,NA,-0.00244971801896911,0.998440459512565,-0.994598461152278,0.0661987143145845,3,9831,10,10,-1.4922779691349,10,0.150795863731553,0.155743140192948
3325,2588,30000,0.994553741609806,0.0664724285017106,-0.127256952595148,0.918765436729066,-0.616346478860592,0.577224187571099,0.5516840938379,0.62797082526209,0.859507122303043,0.341541249157967,-0.897477756275036,0.290794611466976,0.00547162193716566,0.996516639906551,-0.992551238003239,0.0777512031774915,3,3593,33,33,-0.16116541712764,33,0.0230447320961936,0.0601047655179221
3325,2595,30000,0.998469008677813,0.0352319685262859,-0.0821994936526708,0.947611067178358,-0.663994867018185,0.537719328165666,0.669078483146878,0.533377983606748,0.799786751962087,0.409891739012692,-0.795674628117509,0.41423308357161,0.00382996368015017,0.997561763432814,-0.996923407097714,0.0499506962544607,3,7196,26,26,0.293738602666394,26,0.0239588217738759,0.0658487406817222
3325,2598,30000,0.997756636573283,0.0426506998569822,-0.0957826285221073,0.938929260614954,0.0538127300691269,0.965725196220673,0.253025420646056,0.837148738926465,0.988805656965174,0.0953455431643739,-0.98724695648374,0.101780521688489,-0.00895638535765742,0.994298111759398,-0.994504483552671,0.0667726276256529,3,8719,23,23,0.606550332948754,23,0.025431237855063,0.0715282625642936
